AUC	Sample	Drug1	PredictedAUC	AUCError
0.8767	ACH-000001	Drug_303	0.9635	0.08685
0.9123	ACH-000002	Drug_303	0.957	0.04468
0.9439	ACH-000004	Drug_303	0.9561	0.01225
0.8375	ACH-000006	Drug_303	0.8877	0.05024
0.9132	ACH-000007	Drug_303	0.9417	0.02846
0.9709	ACH-000008	Drug_303	0.963	-0.00789
0.891	ACH-000012	Drug_303	0.9514	0.06041
0.9309	ACH-000019	Drug_303	0.9492	0.0183
0.9484	ACH-000023	Drug_303	0.964	0.0156
0.9395	ACH-000024	Drug_303	0.8764	-0.06312
0.9433	ACH-000038	Drug_303	0.9248	-0.01848
0.9146	ACH-000040	Drug_303	0.9441	0.02954
0.9708	ACH-000042	Drug_303	0.9374	-0.03339
0.8881	ACH-000046	Drug_303	0.9681	0.08
0.9152	ACH-000048	Drug_303	0.963	0.04776
0.9134	ACH-000052	Drug_303	0.9388	0.02538
0.979	ACH-000054	Drug_303	0.9503	-0.02868
0.8846	ACH-000055	Drug_303	0.9321	0.04754
1	ACH-000056	Drug_303	0.8874	-0.1126
0.9631	ACH-000058	Drug_303	0.9266	-0.03654
0.9049	ACH-000059	Drug_303	0.9306	0.02574
0.9276	ACH-000060	Drug_303	0.9468	0.01924
0.807	ACH-000061	Drug_303	0.9033	0.09633
0.9061	ACH-000061	Drug_303	0.9354	0.02926
0.9535	ACH-000062	Drug_303	0.9486	-0.004937
0.9345	ACH-000065	Drug_303	0.9447	0.0102
0.9165	ACH-000067	Drug_303	0.9681	0.0516
0.9061	ACH-000070	Drug_303	0.8816	-0.02449
0.9219	ACH-000072	Drug_303	0.9255	0.003572
0.8915	ACH-000073	Drug_303	0.9362	0.0447
0.8963	ACH-000074	Drug_303	0.8745	-0.02179
0.8935	ACH-000075	Drug_303	0.9692	0.07572
0.952	ACH-000078	Drug_303	0.8989	-0.05306
0.8997	ACH-000081	Drug_303	0.8961	-0.003644
0.9978	ACH-000082	Drug_303	0.9443	-0.05354
0.9788	ACH-000087	Drug_303	0.9202	-0.05858
0.9208	ACH-000090	Drug_303	0.9601	0.03932
0.9638	ACH-000091	Drug_303	0.9574	-0.006443
0.9472	ACH-000092	Drug_303	0.9406	-0.00661
0.949	ACH-000094	Drug_303	0.9313	-0.01768
0.8904	ACH-000096	Drug_303	0.937	0.04662
0.8721	ACH-000098	Drug_303	0.9515	0.07944
0.8733	ACH-000099	Drug_303	0.9323	0.05899
0.8841	ACH-000102	Drug_303	0.9714	0.08735
0.9758	ACH-000103	Drug_303	0.9466	-0.02919
0.9109	ACH-000104	Drug_303	0.8961	-0.01478
0.97	ACH-000105	Drug_303	0.8954	-0.07458
0.9754	ACH-000106	Drug_303	0.9035	-0.07185
0.7798	ACH-000111	Drug_303	0.9121	0.1323
0.9534	ACH-000112	Drug_303	0.9627	0.009335
0.9091	ACH-000113	Drug_303	0.9446	0.03552
0.9657	ACH-000114	Drug_303	0.9623	-0.003404
0.8607	ACH-000115	Drug_303	0.919	0.05831
0.9939	ACH-000116	Drug_303	0.9682	-0.02572
0.8894	ACH-000117	Drug_303	0.9393	0.04988
0.9364	ACH-000118	Drug_303	0.9506	0.01424
0.859	ACH-000120	Drug_303	0.9345	0.07546
0.9134	ACH-000120	Drug_303	0.9559	0.04249
0.9219	ACH-000121	Drug_303	0.9307	0.008809
0.9518	ACH-000124	Drug_303	0.9215	-0.03032
0.9185	ACH-000129	Drug_303	0.8836	-0.03494
0.9832	ACH-000132	Drug_303	0.9614	-0.02182
0.8802	ACH-000137	Drug_303	0.9749	0.09467
0.9039	ACH-000138	Drug_303	0.9597	0.05583
0.9221	ACH-000138	Drug_303	0.9702	0.04806
0.9645	ACH-000139	Drug_303	0.9829	0.01835
0.9479	ACH-000142	Drug_303	0.9661	0.01825
0.7751	ACH-000144	Drug_303	0.9487	0.1736
0.8575	ACH-000146	Drug_303	0.9362	0.07872
0.975	ACH-000147	Drug_303	0.9389	-0.03612
0.8726	ACH-000148	Drug_303	0.9213	0.04871
0.9147	ACH-000149	Drug_303	0.9465	0.03178
0.918	ACH-000151	Drug_303	0.9049	-0.01308
0.9744	ACH-000151	Drug_303	0.8887	-0.0857
0.8869	ACH-000153	Drug_303	0.9684	0.08154
0.8766	ACH-000155	Drug_303	0.9625	0.08588
0.8894	ACH-000159	Drug_303	0.9455	0.05614
0.9482	ACH-000161	Drug_303	0.9393	-0.008883
0.9153	ACH-000162	Drug_303	0.9085	-0.006778
