AUC	Sample	Drug1	PredictedAUC	AUCError
0.8178	ACH-000001	Drug_1243	0.9443	0.1265
0.8897	ACH-000001	Drug_1243	0.9107	0.02097
0.9068	ACH-000001	Drug_1243	0.9578	0.05102
0.7371	ACH-000002	Drug_1243	0.855	0.1179
0.7817	ACH-000002	Drug_1243	0.8902	0.1085
0.8173	ACH-000002	Drug_1243	0.8478	0.03046
0.95	ACH-000004	Drug_1243	0.9032	-0.04678
0.5123	ACH-000006	Drug_1243	0.8167	0.3044
0.6722	ACH-000006	Drug_1243	0.774	0.1018
0.7091	ACH-000007	Drug_1243	0.9095	0.2004
0.7205	ACH-000007	Drug_1243	0.8695	0.149
0.7435	ACH-000007	Drug_1243	0.841	0.09753
0.761	ACH-000008	Drug_1243	0.8578	0.09677
0.7969	ACH-000008	Drug_1243	0.8371	0.04017
0.845	ACH-000008	Drug_1243	0.8658	0.02079
0.7359	ACH-000009	Drug_1243	0.9004	0.1645
0.7429	ACH-000009	Drug_1243	0.8503	0.1074
0.7881	ACH-000009	Drug_1243	0.8435	0.05541
0.7892	ACH-000009	Drug_1243	0.8682	0.07897
0.8013	ACH-000012	Drug_1243	0.8945	0.09324
0.8105	ACH-000012	Drug_1243	0.8792	0.06871
0.8594	ACH-000012	Drug_1243	0.9016	0.04221
0.8798	ACH-000012	Drug_1243	0.9169	0.03711
0.6737	ACH-000019	Drug_1243	0.8431	0.1694
0.7705	ACH-000019	Drug_1243	0.8286	0.05809
0.9018	ACH-000019	Drug_1243	0.8094	-0.09238
0.928	ACH-000019	Drug_1243	0.8228	-0.1052
0.7665	ACH-000020	Drug_1243	0.8019	0.03538
0.8528	ACH-000020	Drug_1243	0.8675	0.01471
0.9506	ACH-000020	Drug_1243	0.8407	-0.1099
0.7821	ACH-000023	Drug_1243	0.911	0.1289
0.8153	ACH-000023	Drug_1243	0.935	0.1197
0.8678	ACH-000023	Drug_1243	0.8989	0.03109
0.6431	ACH-000024	Drug_1243	0.7582	0.1151
0.6843	ACH-000024	Drug_1243	0.7222	0.03792
0.7815	ACH-000024	Drug_1243	0.6963	-0.08516
0.8025	ACH-000035	Drug_1243	0.9053	0.1028
0.8791	ACH-000035	Drug_1243	0.8944	0.0153
0.9168	ACH-000035	Drug_1243	0.9183	0.00146
0.837	ACH-000040	Drug_1243	0.904	0.06704
0.8446	ACH-000040	Drug_1243	0.9057	0.06113
0.8874	ACH-000040	Drug_1243	0.9059	0.01848
0.6763	ACH-000042	Drug_1243	0.9088	0.2325
0.7465	ACH-000042	Drug_1243	0.9152	0.1687
0.765	ACH-000042	Drug_1243	0.8849	0.1199
0.7704	ACH-000042	Drug_1243	0.8944	0.124
0.7803	ACH-000046	Drug_1243	0.8985	0.1182
0.7984	ACH-000046	Drug_1243	0.911	0.1126
0.8016	ACH-000046	Drug_1243	0.9181	0.1165
0.8494	ACH-000048	Drug_1243	0.8293	-0.02012
