AUC	Sample	Drug1	PredictedAUC	AUCError
0.7274	ACH-000001	Drug_380	0.9209	0.1935
0.8151	ACH-000007	Drug_380	0.8691	0.054
0.7192	ACH-000008	Drug_380	0.7906	0.07143
0.8634	ACH-000009	Drug_380	0.8686	0.005162
0.7919	ACH-000042	Drug_380	0.8619	0.06998
0.733	ACH-000048	Drug_380	0.8617	0.1287
0.6771	ACH-000050	Drug_380	0.8279	0.1508
0.6205	ACH-000052	Drug_380	0.8949	0.2744
0.6719	ACH-000052	Drug_380	0.8677	0.1958
0.8759	ACH-000062	Drug_380	0.8985	0.02261
0.7074	ACH-000065	Drug_380	0.7527	0.04529
0.8929	ACH-000067	Drug_380	0.8426	-0.05035
0.808	ACH-000073	Drug_380	0.9108	0.1028
0.806	ACH-000091	Drug_380	0.9286	0.1226
0.9055	ACH-000096	Drug_380	0.8874	-0.01809
0.8311	ACH-000099	Drug_380	0.8921	0.06104
0.6396	ACH-000105	Drug_380	0.4321	-0.2075
0.8156	ACH-000114	Drug_380	0.9066	0.09103
0.8118	ACH-000115	Drug_380	0.9283	0.1165
0.7493	ACH-000117	Drug_380	0.8703	0.121
0.7191	ACH-000118	Drug_380	0.9031	0.184
0.8357	ACH-000120	Drug_380	0.848	0.01228
0.7364	ACH-000124	Drug_380	0.8795	0.1431
0.7507	ACH-000132	Drug_380	0.7677	0.01705
0.8441	ACH-000135	Drug_380	0.8532	0.009096
0.7183	ACH-000137	Drug_380	0.8815	0.1632
0.7724	ACH-000148	Drug_380	0.8962	0.1238
0.9501	ACH-000149	Drug_380	0.8534	-0.09673
0.7781	ACH-000159	Drug_380	0.8843	0.1062
0.6889	ACH-000168	Drug_380	0.8325	0.1436
0.783	ACH-000171	Drug_380	0.8301	0.04707
0.6674	ACH-000174	Drug_380	0.8959	0.2285
0.7531	ACH-000176	Drug_380	0.8945	0.1414
0.9438	ACH-000178	Drug_380	0.9269	-0.01693
0.7815	ACH-000191	Drug_380	0.8422	0.06071
0.7847	ACH-000200	Drug_380	0.8474	0.06273
0.781	ACH-000204	Drug_380	0.9028	0.1218
0.9424	ACH-000210	Drug_380	0.9116	-0.03084
0.7068	ACH-000218	Drug_380	0.8864	0.1796
0.7373	ACH-000218	Drug_380	0.8989	0.1616
0.6886	ACH-000219	Drug_380	0.7477	0.05911
0.7246	ACH-000219	Drug_380	0.7672	0.04264
0.7284	ACH-000219	Drug_380	0.7395	0.01105
0.735	ACH-000219	Drug_380	0.7693	0.03433
0.7398	ACH-000219	Drug_380	0.792	0.05216
0.7543	ACH-000219	Drug_380	0.7328	-0.02147
0.7597	ACH-000219	Drug_380	0.7699	0.01017
0.7618	ACH-000219	Drug_380	0.754	-0.007821
0.7675	ACH-000219	Drug_380	0.7318	-0.0357
0.8879	ACH-000222	Drug_380	0.9272	0.03933
0.8471	ACH-000223	Drug_380	0.8829	0.03578
0.666	ACH-000227	Drug_380	0.8832	0.2172
0.8334	ACH-000238	Drug_380	0.9064	0.07296
0.7829	ACH-000242	Drug_380	0.8823	0.09935
0.6355	ACH-000245	Drug_380	0.8603	0.2248
0.765	ACH-000248	Drug_380	0.8805	0.1155
1	ACH-000249	Drug_380	0.9141	-0.08587
0.8816	ACH-000250	Drug_380	0.9074	0.02583
0.7958	ACH-000254	Drug_380	0.8935	0.09771
0.7545	ACH-000260	Drug_380	0.9205	0.166
0.7657	ACH-000271	Drug_380	0.9221	0.1564
0.9063	ACH-000277	Drug_380	0.8941	-0.01216
0.8366	ACH-000291	Drug_380	0.7964	-0.04021
0.8201	ACH-000292	Drug_380	0.8959	0.07576
0.5868	ACH-000294	Drug_380	0.5779	-0.008868
0.7774	ACH-000304	Drug_380	0.8341	0.0567
0.8558	ACH-000304	Drug_380	0.8339	-0.02194
0.7089	ACH-000305	Drug_380	0.9191	0.2102
0.7605	ACH-000311	Drug_380	0.8541	0.09359
0.7363	ACH-000318	Drug_380	0.9299	0.1936
0.7864	ACH-000326	Drug_380	0.9173	0.1309
0.8418	ACH-000335	Drug_380	0.8636	0.02183
0.6913	ACH-000336	Drug_380	0.8781	0.1868
0.657	ACH-000338	Drug_380	0.8454	0.1884
0.8417	ACH-000347	Drug_380	0.9047	0.06302
0.8089	ACH-000348	Drug_380	0.6252	-0.1837
0.843	ACH-000352	Drug_380	0.9235	0.08054
0.7196	ACH-000355	Drug_380	0.9007	0.1811
0.7614	ACH-000360	Drug_380	0.9019	0.1405
0.795	ACH-000363	Drug_380	0.8331	0.03811
0.7636	ACH-000364	Drug_380	0.8034	0.03978
0.8132	ACH-000366	Drug_380	0.8559	0.04269
0.7309	ACH-000371	Drug_380	0.9709	0.24
0.6918	ACH-000373	Drug_380	0.8604	0.1686
0.826	ACH-000376	Drug_380	0.8278	0.001812
