AUC	Sample	Drug1	PredictedAUC	AUCError
0.9853	ACH-000002	Drug_311	0.9175	-0.0678
0.7949	ACH-000004	Drug_311	0.7926	-0.002283
0.7958	ACH-000005	Drug_311	0.8613	0.06553
0.9807	ACH-000006	Drug_311	0.8935	-0.08719
0.9862	ACH-000007	Drug_311	0.9441	-0.04207
0.9296	ACH-000008	Drug_311	0.9608	0.03116
0.9957	ACH-000009	Drug_311	0.9371	-0.05862
0.967	ACH-000011	Drug_311	0.935	-0.03203
0.9819	ACH-000012	Drug_311	0.9468	-0.03513
0.8319	ACH-000013	Drug_311	0.9294	0.09752
0.9637	ACH-000014	Drug_311	0.9384	-0.02532
0.9832	ACH-000017	Drug_311	0.9238	-0.05939
0.9293	ACH-000018	Drug_311	0.9468	0.01749
0.9844	ACH-000019	Drug_311	0.9411	-0.04327
0.9941	ACH-000022	Drug_311	0.9517	-0.04241
0.9805	ACH-000023	Drug_311	0.9743	-0.006166
0.9773	ACH-000024	Drug_311	0.9305	-0.04683
0.9839	ACH-000027	Drug_311	0.9676	-0.01633
0.9225	ACH-000028	Drug_311	0.9522	0.02967
0.985	ACH-000032	Drug_311	0.9259	-0.0591
0.9863	ACH-000035	Drug_311	0.9441	-0.04222
0.8625	ACH-000038	Drug_311	0.9626	0.1001
0.7887	ACH-000039	Drug_311	0.9297	0.141
0.8718	ACH-000040	Drug_311	0.9458	0.07401
0.9516	ACH-000042	Drug_311	0.9703	0.0187
0.992	ACH-000046	Drug_311	0.9584	-0.03355
0.9302	ACH-000048	Drug_311	0.9225	-0.007702
0.9761	ACH-000050	Drug_311	0.9281	-0.04796
0.9647	ACH-000051	Drug_311	0.9292	-0.03552
0.9731	ACH-000052	Drug_311	0.9244	-0.04872
0.8928	ACH-000054	Drug_311	0.9167	0.02386
0.8912	ACH-000055	Drug_311	0.9207	0.02951
0.9914	ACH-000058	Drug_311	0.966	-0.02537
0.8411	ACH-000059	Drug_311	0.8645	0.02337
0.9832	ACH-000060	Drug_311	0.9415	-0.04165
0.9658	ACH-000061	Drug_311	0.9143	-0.05146
0.9675	ACH-000062	Drug_311	0.9413	-0.02618
0.9395	ACH-000065	Drug_311	0.9263	-0.01316
0.8784	ACH-000066	Drug_311	0.9285	0.05005
0.9196	ACH-000067	Drug_311	0.9413	0.02175
0.9889	ACH-000068	Drug_311	0.9321	-0.05685
0.8738	ACH-000069	Drug_311	0.9035	0.0297
0.759	ACH-000070	Drug_311	0.8726	0.1136
0.9681	ACH-000073	Drug_311	0.9471	-0.02099
0.8004	ACH-000074	Drug_311	0.8444	0.04402
0.9729	ACH-000075	Drug_311	0.9694	-0.00353
0.7953	ACH-000078	Drug_311	0.893	0.09769
0.9608	ACH-000081	Drug_311	0.9045	-0.05633
0.9506	ACH-000082	Drug_311	0.9493	-0.001251
0.9461	ACH-000086	Drug_311	0.965	0.01891
0.864	ACH-000087	Drug_311	0.9154	0.05141
0.8445	ACH-000090	Drug_311	0.958	0.1135
0.8234	ACH-000091	Drug_311	0.9526	0.1292
0.944	ACH-000092	Drug_311	0.9336	-0.01042
0.9888	ACH-000093	Drug_311	0.9607	-0.02815
0.9147	ACH-000094	Drug_311	0.9649	0.05022
0.8813	ACH-000096	Drug_311	0.9341	0.05283
0.9745	ACH-000097	Drug_311	0.9509	-0.02359
0.9223	ACH-000098	Drug_311	0.9566	0.03433
0.9454	ACH-000102	Drug_311	0.9632	0.01776
0.9675	ACH-000107	Drug_311	0.9557	-0.01181
0.9728	ACH-000112	Drug_311	0.93	-0.04282
0.9515	ACH-000113	Drug_311	0.916	-0.03549
0.9193	ACH-000114	Drug_311	0.9639	0.04457
0.9272	ACH-000115	Drug_311	0.964	0.03675
0.7857	ACH-000116	Drug_311	0.9264	0.1407
0.8679	ACH-000116	Drug_311	0.9423	0.0744
0.9454	ACH-000118	Drug_311	0.9504	0.004999
0.9111	ACH-000120	Drug_311	0.9259	0.01483
0.9029	ACH-000121	Drug_311	0.9572	0.05431
0.9898	ACH-000122	Drug_311	0.9227	-0.0671
0.979	ACH-000123	Drug_311	0.8883	-0.09068
0.9639	ACH-000124	Drug_311	0.9197	-0.04421
0.9979	ACH-000126	Drug_311	0.9613	-0.03659
0.8448	ACH-000129	Drug_311	0.9034	0.05857
0.9768	ACH-000132	Drug_311	0.96	-0.0168
0.8915	ACH-000133	Drug_311	0.9412	0.04974
0.9305	ACH-000135	Drug_311	0.9345	0.003969
0.7708	ACH-000137	Drug_311	0.9493	0.1785
0.9283	ACH-000138	Drug_311	0.959	0.03074
0.8964	ACH-000139	Drug_311	0.9525	0.05611
0.7707	ACH-000140	Drug_311	0.8162	0.04548
0.9907	ACH-000141	Drug_311	0.952	-0.03872
0.9697	ACH-000146	Drug_311	0.9246	-0.0451
0.9572	ACH-000147	Drug_311	0.9565	-0.0007039
0.8383	ACH-000148	Drug_311	0.9205	0.08215
0.9103	ACH-000149	Drug_311	0.9156	0.005304
0.9374	ACH-000150	Drug_311	0.9531	0.01574
0.9453	ACH-000151	Drug_311	0.8579	-0.08738
0.9411	ACH-000152	Drug_311	0.9484	0.007344
0.9724	ACH-000153	Drug_311	0.9511	-0.02133
0.9911	ACH-000154	Drug_311	0.9388	-0.05229
0.9829	ACH-000155	Drug_311	0.9578	-0.02513
0.9763	ACH-000156	Drug_311	0.9202	-0.05611
0.9403	ACH-000157	Drug_311	0.9136	-0.02674
0.8557	ACH-000158	Drug_311	0.9218	0.06608
0.7638	ACH-000159	Drug_311	0.944	0.1802
0.9935	ACH-000161	Drug_311	0.9204	-0.07312
0.9334	ACH-000162	Drug_311	0.8725	-0.06092
0.955	ACH-000163	Drug_311	0.904	-0.05097
0.944	ACH-000168	Drug_311	0.9231	-0.02091
0.9624	ACH-000169	Drug_311	0.9379	-0.02454
0.9204	ACH-000171	Drug_311	0.9484	0.02803
0.9587	ACH-000173	Drug_311	0.9371	-0.02159
0.8905	ACH-000174	Drug_311	0.9448	0.05427
0.9752	ACH-000176	Drug_311	0.9814	0.006192
0.855	ACH-000178	Drug_311	0.9454	0.09035
0.9388	ACH-000180	Drug_311	0.9578	0.01904
0.993	ACH-000181	Drug_311	0.9497	-0.04326
0.9503	ACH-000182	Drug_311	0.9496	-0.0006797
0.9946	ACH-000183	Drug_311	0.9222	-0.0724
0.9707	ACH-000186	Drug_311	0.9556	-0.01505
0.9855	ACH-000188	Drug_311	0.9371	-0.04838
0.9965	ACH-000189	Drug_311	0.9735	-0.023
0.9618	ACH-000190	Drug_311	0.9488	-0.013
1	ACH-000191	Drug_311	0.9371	-0.06295
0.8287	ACH-000195	Drug_311	0.8319	0.003212
0.892	ACH-000197	Drug_311	0.8803	-0.01175
0.9706	ACH-000200	Drug_311	0.9686	-0.001983
0.9653	ACH-000201	Drug_311	0.9091	-0.05625
0.8673	ACH-000203	Drug_311	0.9029	0.0356
0.9535	ACH-000204	Drug_311	0.9467	-0.006771
0.9711	ACH-000205	Drug_311	0.9551	-0.01602
0.9843	ACH-000207	Drug_311	0.932	-0.0523
0.9171	ACH-000209	Drug_311	0.9055	-0.01158
0.8286	ACH-000211	Drug_311	0.8942	0.0656
0.9897	ACH-000212	Drug_311	0.9673	-0.02241
0.8572	ACH-000218	Drug_311	0.9196	0.06237
0.9686	ACH-000219	Drug_311	0.9545	-0.01414
1	ACH-000219	Drug_311	0.9579	-0.04206
0.8563	ACH-000220	Drug_311	0.8887	0.03242
0.927	ACH-000221	Drug_311	0.9314	0.004376
0.9377	ACH-000222	Drug_311	0.9751	0.03743
0.9891	ACH-000222	Drug_311	0.9609	-0.0282
0.9776	ACH-000223	Drug_311	0.9555	-0.02212
0.9989	ACH-000225	Drug_311	0.9557	-0.0432
0.9471	ACH-000226	Drug_311	0.8634	-0.08374
0.8914	ACH-000227	Drug_311	0.9465	0.05509
0.981	ACH-000228	Drug_311	0.9475	-0.03346
0.9525	ACH-000231	Drug_311	0.9363	-0.01621
0.9564	ACH-000232	Drug_311	0.9219	-0.03451
0.9925	ACH-000235	Drug_311	0.9765	-0.01598
0.9944	ACH-000236	Drug_311	0.9509	-0.0435
0.9854	ACH-000237	Drug_311	0.9499	-0.03549
0.9678	ACH-000238	Drug_311	0.9465	-0.02126
0.9862	ACH-000239	Drug_311	0.9355	-0.05072
0.794	ACH-000241	Drug_311	0.8618	0.06779
0.9874	ACH-000242	Drug_311	0.9408	-0.04656
0.9368	ACH-000243	Drug_311	0.9552	0.01842
0.8905	ACH-000244	Drug_311	0.9622	0.07169
0.9488	ACH-000248	Drug_311	0.9276	-0.02122
0.9874	ACH-000249	Drug_311	0.9529	-0.03453
0.999	ACH-000250	Drug_311	0.9518	-0.04718
0.9834	ACH-000253	Drug_311	0.9522	-0.03117
0.9675	ACH-000255	Drug_311	0.957	-0.01054
0.886	ACH-000258	Drug_311	0.9311	0.04508
0.9154	ACH-000260	Drug_311	0.951	0.03558
0.8881	ACH-000261	Drug_311	0.9319	0.04377
0.9775	ACH-000264	Drug_311	0.9501	-0.02741
1	ACH-000266	Drug_311	0.9566	-0.04335
0.9359	ACH-000267	Drug_311	0.9266	-0.009289
0.9414	ACH-000269	Drug_311	0.9093	-0.03212
0.9927	ACH-000270	Drug_311	0.9525	-0.04019
1	ACH-000271	Drug_311	0.9044	-0.09559
0.8594	ACH-000273	Drug_311	0.9314	0.07205
0.9803	ACH-000274	Drug_311	0.9649	-0.01543
0.9876	ACH-000277	Drug_311	0.9336	-0.054
0.9606	ACH-000278	Drug_311	0.9562	-0.004405
0.9765	ACH-000280	Drug_311	0.9613	-0.01524
0.9419	ACH-000285	Drug_311	0.9227	-0.01917
0.8184	ACH-000287	Drug_311	0.8602	0.0418
0.8831	ACH-000288	Drug_311	0.9481	0.065
0.9392	ACH-000291	Drug_311	0.9589	0.01971
