AUC	Sample	Drug1	PredictedAUC	AUCError
0.9692	ACH-000004	Drug_301	0.977	0.007795
0.9654	ACH-000007	Drug_301	0.9786	0.01322
0.9606	ACH-000011	Drug_301	0.9519	-0.008731
0.9967	ACH-000012	Drug_301	0.9672	-0.02951
0.9999	ACH-000013	Drug_301	0.9713	-0.02857
0.9975	ACH-000019	Drug_301	0.9903	-0.00721
0.9965	ACH-000028	Drug_301	0.9876	-0.00894
0.9894	ACH-000038	Drug_301	0.9776	-0.01177
0.9463	ACH-000050	Drug_301	0.9866	0.04032
0.9956	ACH-000074	Drug_301	0.9563	-0.0393
0.9888	ACH-000075	Drug_301	0.9893	0.0004579
0.9853	ACH-000076	Drug_301	0.9468	-0.03855
0.9993	ACH-000086	Drug_301	0.9827	-0.01665
0.9955	ACH-000094	Drug_301	0.9866	-0.008923
0.9939	ACH-000099	Drug_301	0.9742	-0.01967
0.983	ACH-000105	Drug_301	0.9803	-0.002711
0.9805	ACH-000121	Drug_301	0.972	-0.00854
1	ACH-000138	Drug_301	0.994	-0.006022
0.9252	ACH-000141	Drug_301	0.9671	0.04195
0.9535	ACH-000142	Drug_301	0.9896	0.03611
1	ACH-000159	Drug_301	0.9947	-0.00526
0.9806	ACH-000174	Drug_301	0.986	0.005361
0.9982	ACH-000191	Drug_301	0.9679	-0.03026
1	ACH-000200	Drug_301	0.9799	-0.02007
0.9533	ACH-000207	Drug_301	0.9808	0.02746
0.9756	ACH-000209	Drug_301	0.963	-0.01262
0.9971	ACH-000210	Drug_301	0.9703	-0.02681
0.9712	ACH-000211	Drug_301	0.9609	-0.01032
0.9839	ACH-000212	Drug_301	0.9717	-0.01223
1	ACH-000219	Drug_301	1.015	0.01482
0.9897	ACH-000223	Drug_301	0.9838	-0.00585
1	ACH-000225	Drug_301	1	0.0004559
0.9384	ACH-000250	Drug_301	0.9764	0.03801
0.9936	ACH-000261	Drug_301	0.9774	-0.0162
0.9914	ACH-000266	Drug_301	0.9792	-0.01219
0.9264	ACH-000267	Drug_301	0.9772	0.05084
0.9994	ACH-000295	Drug_301	0.9618	-0.03757
0.9827	ACH-000296	Drug_301	0.9868	0.004149
0.9681	ACH-000301	Drug_301	0.9662	-0.001857
0.9784	ACH-000302	Drug_301	0.9627	-0.01569
0.9721	ACH-000303	Drug_301	0.9637	-0.008374
0.9916	ACH-000318	Drug_301	0.9753	-0.01631
0.9958	ACH-000324	Drug_301	0.985	-0.01085
0.9902	ACH-000325	Drug_301	0.9808	-0.009423
1	ACH-000326	Drug_301	0.9682	-0.0318
0.998	ACH-000344	Drug_301	0.9566	-0.0414
0.9975	ACH-000346	Drug_301	0.9785	-0.01896
0.9955	ACH-000347	Drug_301	0.9899	-0.005585
0.9688	ACH-000348	Drug_301	0.9867	0.01788
1	ACH-000351	Drug_301	1.011	0.01054
0.9939	ACH-000356	Drug_301	0.9858	-0.008126
0.8998	ACH-000358	Drug_301	0.9839	0.08409
0.9952	ACH-000362	Drug_301	0.9796	-0.01564
0.996	ACH-000368	Drug_301	0.9979	0.001869
0.9598	ACH-000370	Drug_301	0.9711	0.01126
0.9997	ACH-000372	Drug_301	0.9607	-0.03898
0.9734	ACH-000376	Drug_301	0.9787	0.005264
0.9514	ACH-000377	Drug_301	0.9851	0.03368
0.955	ACH-000392	Drug_301	0.9685	0.01355
1	ACH-000400	Drug_301	0.9665	-0.03351
0.9861	ACH-000409	Drug_301	0.9924	0.006343
0.9995	ACH-000411	Drug_301	0.9651	-0.03437
0.9735	ACH-000418	Drug_301	0.9955	0.02195
0.9982	ACH-000427	Drug_301	1.004	0.006284
0.998	ACH-000450	Drug_301	0.9947	-0.003295
1	ACH-000454	Drug_301	0.9837	-0.01628
1	ACH-000456	Drug_301	0.9735	-0.02647
0.9783	ACH-000460	Drug_301	0.976	-0.002325
0.9748	ACH-000461	Drug_301	0.9996	0.02484
0.9951	ACH-000463	Drug_301	0.9841	-0.01098
0.9571	ACH-000464	Drug_301	0.9606	0.00353
0.9905	ACH-000465	Drug_301	0.9609	-0.02962
0.9602	ACH-000471	Drug_301	0.9424	-0.01783
0.9472	ACH-000483	Drug_301	0.9354	-0.01178
0.9936	ACH-000485	Drug_301	0.9865	-0.007133
1	ACH-000486	Drug_301	0.9807	-0.01935
0.9759	ACH-000495	Drug_301	0.9807	0.004758
0.9347	ACH-000500	Drug_301	0.9722	0.03752
0.9558	ACH-000513	Drug_301	0.9886	0.03279
0.9827	ACH-000519	Drug_301	0.9489	-0.03382
0.9853	ACH-000521	Drug_301	0.9855	0.0002033
1	ACH-000527	Drug_301	0.9692	-0.03082
0.9915	ACH-000534	Drug_301	0.9837	-0.007763
0.9973	ACH-000535	Drug_301	0.9835	-0.01375
0.9427	ACH-000543	Drug_301	0.9692	0.02648
0.9893	ACH-000545	Drug_301	0.9732	-0.01605
0.9672	ACH-000548	Drug_301	0.978	0.01082
0.9497	ACH-000549	Drug_301	0.9971	0.04743
0.9994	ACH-000562	Drug_301	0.9843	-0.01511
0.9919	ACH-000564	Drug_301	0.9944	0.002473
0.9932	ACH-000576	Drug_301	0.9983	0.005141
0.9476	ACH-000578	Drug_301	0.9715	0.02392
0.8441	ACH-000582	Drug_301	0.9717	0.1276
0.997	ACH-000595	Drug_301	0.9878	-0.009198
0.9312	ACH-000598	Drug_301	0.9699	0.03869
0.999	ACH-000603	Drug_301	0.9751	-0.02389
0.9975	ACH-000609	Drug_301	0.988	-0.009479
1	ACH-000623	Drug_301	0.9842	-0.01579
1	ACH-000624	Drug_301	0.9759	-0.02411
0.9673	ACH-000625	Drug_301	0.9974	0.03006
0.9961	ACH-000627	Drug_301	0.9826	-0.01355
1	ACH-000635	Drug_301	0.9893	-0.01068
0.9817	ACH-000636	Drug_301	0.9573	-0.02443
0.9972	ACH-000639	Drug_301	0.9656	-0.03157
0.9815	ACH-000648	Drug_301	0.9581	-0.02344
0.9938	ACH-000652	Drug_301	0.9948	0.001009
1	ACH-000652	Drug_301	0.9875	-0.01254
1	ACH-000663	Drug_301	0.9631	-0.03694
1	ACH-000664	Drug_301	0.9669	-0.03308
0.9499	ACH-000667	Drug_301	0.9574	0.007533
0.9994	ACH-000670	Drug_301	0.9901	-0.00928
0.9768	ACH-000674	Drug_301	0.9901	0.01325
0.9967	ACH-000681	Drug_301	0.9702	-0.02646
0.9582	ACH-000686	Drug_301	0.9633	0.005137
0.9994	ACH-000692	Drug_301	0.9967	-0.002745
0.9928	ACH-000693	Drug_301	0.9755	-0.01729
1	ACH-000694	Drug_301	0.9669	-0.03312
0.9783	ACH-000699	Drug_301	0.9647	-0.01359
0.9872	ACH-000715	Drug_301	0.9806	-0.006597
1	ACH-000717	Drug_301	0.9861	-0.01387
0.9562	ACH-000718	Drug_301	0.9919	0.03574
0.9517	ACH-000720	Drug_301	0.9834	0.03168
0.9932	ACH-000721	Drug_301	0.9844	-0.008825
0.9987	ACH-000723	Drug_301	1.007	0.008497
0.9526	ACH-000731	Drug_301	0.9712	0.01858
0.9824	ACH-000733	Drug_301	0.9668	-0.01565
0.9943	ACH-000738	Drug_301	0.9651	-0.02918
1	ACH-000746	Drug_301	0.9797	-0.0203
0.9945	ACH-000752	Drug_301	0.9932	-0.001328
0.9993	ACH-000753	Drug_301	0.987	-0.01232
0.9993	ACH-000762	Drug_301	0.964	-0.0353
0.978	ACH-000767	Drug_301	0.9805	0.002538
0.9997	ACH-000770	Drug_301	0.9772	-0.02252
0.9552	ACH-000773	Drug_301	0.9713	0.01607
0.9537	ACH-000775	Drug_301	0.9677	0.01397
1	ACH-000776	Drug_301	0.9699	-0.03006
0.9831	ACH-000778	Drug_301	0.976	-0.007134
0.9545	ACH-000783	Drug_301	0.998	0.0435
0.9986	ACH-000790	Drug_301	0.9764	-0.02216
0.9288	ACH-000791	Drug_301	0.9656	0.03685
0.9612	ACH-000792	Drug_301	0.9709	0.009743
0.9839	ACH-000802	Drug_301	0.9685	-0.01535
0.9865	ACH-000807	Drug_301	0.9597	-0.02675
0.9844	ACH-000808	Drug_301	0.9842	-0.0002138
0.9999	ACH-000815	Drug_301	0.9435	-0.05638
0.9567	ACH-000823	Drug_301	0.9571	0.0004242
0.9164	ACH-000826	Drug_301	0.9691	0.05271
1	ACH-000836	Drug_301	1.009	0.009202
0.9992	ACH-000840	Drug_301	0.9829	-0.01631
1	ACH-000843	Drug_301	0.9602	-0.03984
0.9972	ACH-000851	Drug_301	0.9899	-0.007326
0.9986	ACH-000856	Drug_301	0.9749	-0.02373
0.9811	ACH-000859	Drug_301	0.9699	-0.01116
0.9999	ACH-000860	Drug_301	0.9913	-0.008626
0.9999	ACH-000878	Drug_301	1.006	0.006491
0.9952	ACH-000880	Drug_301	0.9824	-0.01282
1	ACH-000886	Drug_301	0.9877	-0.01233
0.9754	ACH-000889	Drug_301	0.9662	-0.00921
0.9773	ACH-000898	Drug_301	0.9549	-0.02235
0.944	ACH-000904	Drug_301	0.9662	0.02221
0.8743	ACH-000905	Drug_301	0.9848	0.1105
0.9945	ACH-000906	Drug_301	1.007	0.01289
0.9913	ACH-000909	Drug_301	0.9675	-0.02379
0.9999	ACH-000914	Drug_301	0.9736	-0.0263
0.995	ACH-000920	Drug_301	0.9644	-0.03057
0.937	ACH-000930	Drug_301	0.9801	0.0431
0.9836	ACH-000937	Drug_301	0.9712	-0.01239
1	ACH-000938	Drug_301	0.9712	-0.02876
0.9751	ACH-000941	Drug_301	0.9622	-0.01295
0.988	ACH-000945	Drug_301	0.9679	-0.0201
0.9644	ACH-000946	Drug_301	0.9941	0.0297
0.9407	ACH-000948	Drug_301	0.9876	0.04689
0.9945	ACH-000956	Drug_301	0.9639	-0.03063
0.9844	ACH-000957	Drug_301	0.991	0.006621
0.9847	ACH-000958	Drug_301	0.9801	-0.004566
0.9839	ACH-000965	Drug_301	0.9909	0.007038
0.9594	ACH-000967	Drug_301	0.9741	0.0147
0.9709	ACH-000971	Drug_301	0.9896	0.01869
0.9856	ACH-000973	Drug_301	0.9852	-0.0004311
0.9841	ACH-000976	Drug_301	0.9795	-0.004615
0.9992	ACH-000980	Drug_301	0.9568	-0.04242
0.934	ACH-000983	Drug_301	0.9686	0.03456
0.9922	ACH-000984	Drug_301	0.9771	-0.01505
0.9956	ACH-000985	Drug_301	0.9896	-0.00604
0.9976	ACH-000986	Drug_301	0.9769	-0.02074
0.9029	ACH-000989	Drug_301	0.9601	0.05717
1	ACH-000990	Drug_301	0.9748	-0.02523
1	ACH-000994	Drug_301	0.9687	-0.03129
0.9715	ACH-000995	Drug_301	0.988	0.01645
0.9927	ACH-000996	Drug_301	0.9822	-0.01051
0.9891	ACH-001075	Drug_301	0.9891	-2.863e-05
0.9472	ACH-001306	Drug_301	0.975	0.02783
1	ACH-001307	Drug_301	0.9623	-0.03773
