AUC	Sample	Drug1	PredictedAUC	AUCError
0.9856	ACH-000002	Drug_1280	0.9725	-0.0131
0.932	ACH-000004	Drug_1280	0.9746	0.04261
0.9987	ACH-000005	Drug_1280	0.9744	-0.02434
0.9486	ACH-000006	Drug_1280	0.9595	0.01088
1	ACH-000007	Drug_1280	0.9735	-0.02648
0.9921	ACH-000008	Drug_1280	0.9908	-0.00132
0.9924	ACH-000009	Drug_1280	0.9616	-0.03077
0.9718	ACH-000011	Drug_1280	0.9664	-0.00535
0.9902	ACH-000012	Drug_1280	0.9866	-0.003642
0.9756	ACH-000013	Drug_1280	0.9806	0.004999
1	ACH-000014	Drug_1280	0.9701	-0.02991
0.9425	ACH-000017	Drug_1280	0.9385	-0.004011
0.9491	ACH-000018	Drug_1280	0.9927	0.04362
0.9262	ACH-000019	Drug_1280	0.9783	0.05211
0.9897	ACH-000022	Drug_1280	0.9606	-0.02912
0.9804	ACH-000023	Drug_1280	0.9815	0.001102
0.9355	ACH-000024	Drug_1280	0.9628	0.02726
0.9875	ACH-000027	Drug_1280	0.9609	-0.02661
0.9837	ACH-000028	Drug_1280	0.9798	-0.003873
0.8849	ACH-000032	Drug_1280	0.9467	0.06181
0.9698	ACH-000035	Drug_1280	0.9824	0.01261
0.927	ACH-000038	Drug_1280	0.9592	0.03216
0.9971	ACH-000039	Drug_1280	0.9471	-0.04999
0.9804	ACH-000040	Drug_1280	0.9823	0.001904
0.9516	ACH-000042	Drug_1280	0.9832	0.03162
1	ACH-000046	Drug_1280	0.9447	-0.05532
0.9775	ACH-000048	Drug_1280	0.9704	-0.0071
0.984	ACH-000050	Drug_1280	0.962	-0.02196
1	ACH-000051	Drug_1280	0.9649	-0.03514
0.9854	ACH-000052	Drug_1280	0.962	-0.0234
0.9874	ACH-000054	Drug_1280	0.9636	-0.02379
0.8368	ACH-000055	Drug_1280	0.9406	0.1038
0.9926	ACH-000058	Drug_1280	0.966	-0.02658
0.9849	ACH-000059	Drug_1280	0.9707	-0.01425
0.9584	ACH-000060	Drug_1280	0.9702	0.01179
0.9906	ACH-000062	Drug_1280	0.9757	-0.01487
0.9421	ACH-000065	Drug_1280	0.9693	0.02725
0.9931	ACH-000066	Drug_1280	0.9573	-0.03577
0.9931	ACH-000067	Drug_1280	1.013	0.0202
0.9936	ACH-000068	Drug_1280	0.9604	-0.03317
0.934	ACH-000069	Drug_1280	0.9743	0.04032
0.9861	ACH-000073	Drug_1280	0.9509	-0.03525
0.9654	ACH-000074	Drug_1280	0.9618	-0.003584
1	ACH-000075	Drug_1280	1.006	0.005566
0.9264	ACH-000076	Drug_1280	0.936	0.009593
1	ACH-000078	Drug_1280	0.9738	-0.02619
0.8976	ACH-000082	Drug_1280	0.9659	0.06827
0.992	ACH-000086	Drug_1280	0.9804	-0.01155
0.9796	ACH-000087	Drug_1280	0.9554	-0.02423
0.9689	ACH-000090	Drug_1280	0.9718	0.002918
0.9979	ACH-000091	Drug_1280	0.9813	-0.01658
0.9537	ACH-000092	Drug_1280	0.951	-0.002652
0.962	ACH-000093	Drug_1280	0.9833	0.02134
0.9889	ACH-000094	Drug_1280	0.9579	-0.03103
0.9695	ACH-000096	Drug_1280	0.9553	-0.01423
0.9925	ACH-000097	Drug_1280	0.9605	-0.03198
0.9949	ACH-000098	Drug_1280	0.9688	-0.02609
0.9736	ACH-000099	Drug_1280	0.973	-0.0006455
1	ACH-000102	Drug_1280	0.9734	-0.02663
0.9743	ACH-000105	Drug_1280	0.9502	-0.02405
0.969	ACH-000106	Drug_1280	0.9577	-0.01126
0.9372	ACH-000107	Drug_1280	0.9615	0.02433
0.9891	ACH-000112	Drug_1280	0.9807	-0.008367
0.839	ACH-000113	Drug_1280	0.9749	0.1359
0.9815	ACH-000114	Drug_1280	0.957	-0.02447
0.9734	ACH-000115	Drug_1280	0.9581	-0.01529
0.9639	ACH-000116	Drug_1280	0.9614	-0.002497
0.9774	ACH-000116	Drug_1280	0.9693	-0.008077
0.9304	ACH-000117	Drug_1280	0.9506	0.02022
0.9457	ACH-000118	Drug_1280	0.9864	0.04065
0.9863	ACH-000121	Drug_1280	0.9734	-0.01292
0.9717	ACH-000122	Drug_1280	0.961	-0.01068
0.9789	ACH-000123	Drug_1280	0.9808	0.001926
