AUC	Sample	Drug1	PredictedAUC	AUCError
0.7459	ACH-000001	Drug_195	0.5852	-0.1607
0.7795	ACH-000001	Drug_195	0.5018	-0.2777
0.6034	ACH-000002	Drug_195	0.4806	-0.1228
0.614	ACH-000002	Drug_195	0.4437	-0.1703
0.5776	ACH-000004	Drug_195	0.4986	-0.079
0.6177	ACH-000004	Drug_195	0.4457	-0.172
0.5661	ACH-000005	Drug_195	0.3961	-0.17
0.6192	ACH-000005	Drug_195	0.4171	-0.2021
0.7302	ACH-000006	Drug_195	0.6881	-0.04209
0.5245	ACH-000007	Drug_195	0.567	0.04252
0.6549	ACH-000007	Drug_195	0.5489	-0.106
0.7312	ACH-000007	Drug_195	0.5562	-0.175
0.742	ACH-000007	Drug_195	0.5796	-0.1624
0.6716	ACH-000008	Drug_195	0.4571	-0.2145
0.7115	ACH-000008	Drug_195	0.5643	-0.1472
0.7409	ACH-000008	Drug_195	0.4973	-0.2436
0.7512	ACH-000009	Drug_195	0.6805	-0.07069
0.7656	ACH-000009	Drug_195	0.7015	-0.06407
0.8104	ACH-000009	Drug_195	0.6818	-0.1286
0.8587	ACH-000009	Drug_195	0.6471	-0.2116
0.7403	ACH-000012	Drug_195	0.7424	0.002116
0.7437	ACH-000012	Drug_195	0.7538	0.01005
0.8163	ACH-000012	Drug_195	0.7957	-0.02058
0.6365	ACH-000013	Drug_195	0.6223	-0.01423
0.7405	ACH-000013	Drug_195	0.6489	-0.09163
0.6637	ACH-000014	Drug_195	0.5868	-0.07687
0.6732	ACH-000014	Drug_195	0.5484	-0.1248
0.3855	ACH-000017	Drug_195	0.6946	0.3091
0.5009	ACH-000017	Drug_195	0.6124	0.1115
0.5723	ACH-000018	Drug_195	0.5884	0.01609
0.6487	ACH-000018	Drug_195	0.5744	-0.07425
0.7304	ACH-000019	Drug_195	0.5789	-0.1515
0.8313	ACH-000019	Drug_195	0.6798	-0.1515
0.8401	ACH-000019	Drug_195	0.6539	-0.1862
0.4944	ACH-000020	Drug_195	0.4793	-0.01511
0.5461	ACH-000022	Drug_195	0.6223	0.07616
0.7949	ACH-000023	Drug_195	0.5378	-0.2571
0.8303	ACH-000023	Drug_195	0.6069	-0.2234
0.5524	ACH-000024	Drug_195	0.6168	0.06436
0.5681	ACH-000024	Drug_195	0.6159	0.04781
0.7835	ACH-000024	Drug_195	0.6725	-0.111
0.7203	ACH-000027	Drug_195	0.6874	-0.03294
0.8307	ACH-000028	Drug_195	0.9031	0.07244
0.7292	ACH-000032	Drug_195	0.6012	-0.128
0.6912	ACH-000035	Drug_195	0.6732	-0.018
0.7427	ACH-000035	Drug_195	0.5406	-0.2021
0.8411	ACH-000035	Drug_195	0.5652	-0.2759
0.4857	ACH-000038	Drug_195	0.6592	0.1735
0.4048	ACH-000039	Drug_195	0.3297	-0.07508
0.6138	ACH-000040	Drug_195	0.5728	-0.04103
0.6396	ACH-000040	Drug_195	0.5299	-0.1097
0.7381	ACH-000040	Drug_195	0.5519	-0.1862
0.6543	ACH-000042	Drug_195	0.5577	-0.09665
0.6614	ACH-000042	Drug_195	0.545	-0.1164
0.991	ACH-000042	Drug_195	0.557	-0.434
0.5659	ACH-000046	Drug_195	0.5463	-0.01961
0.6268	ACH-000046	Drug_195	0.4679	-0.1589
0.693	ACH-000046	Drug_195	0.4249	-0.2681
0.5256	ACH-000048	Drug_195	0.5003	-0.02526
0.543	ACH-000048	Drug_195	0.4625	-0.08047
0.5733	ACH-000048	Drug_195	0.5027	-0.0706
0.6005	ACH-000050	Drug_195	0.492	-0.1085
0.6301	ACH-000050	Drug_195	0.4404	-0.1897
0.5054	ACH-000051	Drug_195	0.4785	-0.02688
0.5233	ACH-000051	Drug_195	0.3756	-0.1477
0.4217	ACH-000052	Drug_195	0.389	-0.03269
0.4677	ACH-000052	Drug_195	0.3463	-0.1214
0.5205	ACH-000052	Drug_195	0.3009	-0.2196
0.5826	ACH-000054	Drug_195	0.5316	-0.051
0.5982	ACH-000054	Drug_195	0.5815	-0.01672
0.8694	ACH-000054	Drug_195	0.4932	-0.3762
0.5034	ACH-000055	Drug_195	0.4228	-0.08058
0.5931	ACH-000055	Drug_195	0.41	-0.1831
0.4354	ACH-000056	Drug_195	0.3884	-0.04695
0.4786	ACH-000056	Drug_195	0.3771	-0.1015
0.5012	ACH-000056	Drug_195	0.4029	-0.09826
0.5498	ACH-000058	Drug_195	0.4866	-0.06317
0.4098	ACH-000059	Drug_195	0.3318	-0.07801
0.5365	ACH-000059	Drug_195	0.3793	-0.1572
0.5967	ACH-000060	Drug_195	0.646	0.04934
0.712	ACH-000060	Drug_195	0.6035	-0.1085
0.7155	ACH-000060	Drug_195	0.6076	-0.1079
0.5853	ACH-000061	Drug_195	0.7284	0.1431
0.6186	ACH-000061	Drug_195	0.7109	0.09233
0.9464	ACH-000061	Drug_195	0.6366	-0.3098
0.7424	ACH-000062	Drug_195	0.5745	-0.1679
0.8097	ACH-000062	Drug_195	0.5034	-0.3063
0.4611	ACH-000065	Drug_195	0.4382	-0.02285
0.4707	ACH-000065	Drug_195	0.4217	-0.04902
0.6092	ACH-000065	Drug_195	0.4138	-0.1954
0.7435	ACH-000066	Drug_195	0.7437	0.0002277
0.7645	ACH-000066	Drug_195	0.7498	-0.01468
0.6306	ACH-000067	Drug_195	0.5142	-0.1164
0.6358	ACH-000067	Drug_195	0.5832	-0.05255
0.9554	ACH-000068	Drug_195	0.8902	-0.06519
0.4845	ACH-000069	Drug_195	0.5014	0.01686
0.4337	ACH-000070	Drug_195	0.222	-0.2117
0.4443	ACH-000070	Drug_195	0.3097	-0.1346
0.5468	ACH-000070	Drug_195	0.3149	-0.2319
0.5635	ACH-000070	Drug_195	0.3003	-0.2632
0.6166	ACH-000072	Drug_195	0.508	-0.1086
0.6385	ACH-000072	Drug_195	0.5391	-0.09943
0.3914	ACH-000073	Drug_195	0.4229	0.03155
0.4763	ACH-000073	Drug_195	0.5092	0.0329
0.5734	ACH-000073	Drug_195	0.4506	-0.1228
0.595	ACH-000074	Drug_195	0.4631	-0.1319
