AUC	Sample	Drug1	PredictedAUC	AUCError
1	ACH-000001	Drug_238	0.8258	-0.1742
0.8183	ACH-000002	Drug_238	0.9004	0.08213
0.8231	ACH-000002	Drug_238	0.8907	0.06758
0.8732	ACH-000004	Drug_238	0.8538	-0.01935
0.8959	ACH-000004	Drug_238	0.8791	-0.0168
0.9333	ACH-000005	Drug_238	0.8383	-0.09502
0.8183	ACH-000006	Drug_238	0.839	0.02074
0.8233	ACH-000006	Drug_238	0.7857	-0.03763
0.8262	ACH-000007	Drug_238	0.8733	0.04705
0.8467	ACH-000007	Drug_238	0.8691	0.02236
0.9117	ACH-000007	Drug_238	0.8717	-0.03997
0.7932	ACH-000008	Drug_238	0.8332	0.03996
0.8678	ACH-000008	Drug_238	0.8055	-0.06225
0.9026	ACH-000009	Drug_238	0.8883	-0.01428
0.9095	ACH-000009	Drug_238	0.8416	-0.06789
0.7903	ACH-000011	Drug_238	0.8258	0.03549
0.8577	ACH-000012	Drug_238	0.9087	0.051
0.9144	ACH-000012	Drug_238	0.9	-0.01436
0.9169	ACH-000012	Drug_238	0.8556	-0.06134
0.9381	ACH-000012	Drug_238	0.8901	-0.04798
0.9122	ACH-000013	Drug_238	0.8437	-0.06846
0.7858	ACH-000014	Drug_238	0.8471	0.06126
0.6742	ACH-000017	Drug_238	0.8541	0.1799
0.8728	ACH-000018	Drug_238	0.873	0.0002319
0.8986	ACH-000019	Drug_238	0.8687	-0.02986
0.9907	ACH-000019	Drug_238	0.8586	-0.1321
0.8851	ACH-000022	Drug_238	0.8819	-0.003175
0.7957	ACH-000023	Drug_238	0.8873	0.09162
0.9711	ACH-000023	Drug_238	0.8637	-0.1074
0.7782	ACH-000024	Drug_238	0.8748	0.09662
0.805	ACH-000024	Drug_238	0.9146	0.1096
0.8479	ACH-000027	Drug_238	0.8637	0.01581
0.7739	ACH-000032	Drug_238	0.8763	0.1024
0.9094	ACH-000035	Drug_238	0.86	-0.04941
0.8236	ACH-000038	Drug_238	0.8716	0.04795
0.9429	ACH-000038	Drug_238	0.8743	-0.0686
0.7771	ACH-000039	Drug_238	0.8515	0.07441
0.7877	ACH-000040	Drug_238	0.8692	0.08154
0.8409	ACH-000040	Drug_238	0.8619	0.02098
0.9354	ACH-000042	Drug_238	0.8963	-0.03909
0.9448	ACH-000042	Drug_238	0.8928	-0.05204
0.8936	ACH-000046	Drug_238	0.9004	0.006765
0.9371	ACH-000046	Drug_238	0.8759	-0.0612
0.8997	ACH-000048	Drug_238	0.8002	-0.09954
0.9084	ACH-000048	Drug_238	0.8234	-0.08495
0.7768	ACH-000050	Drug_238	0.8767	0.09991
0.7655	ACH-000051	Drug_238	0.7951	0.02962
0.7949	ACH-000052	Drug_238	0.8497	0.05481
0.9074	ACH-000052	Drug_238	0.8497	-0.05765
0.7914	ACH-000054	Drug_238	0.814	0.02263
0.8239	ACH-000054	Drug_238	0.8518	0.02789
0.8395	ACH-000055	Drug_238	0.8719	0.03242
0.8557	ACH-000055	Drug_238	0.8498	-0.005903
0.8672	ACH-000055	Drug_238	0.811	-0.05623
0.6625	ACH-000056	Drug_238	0.8149	0.1524
0.9585	ACH-000058	Drug_238	0.8396	-0.1189
0.7346	ACH-000059	Drug_238	0.9	0.1654
0.7767	ACH-000059	Drug_238	0.8591	0.08244
0.8371	ACH-000060	Drug_238	0.8574	0.02028
0.9913	ACH-000060	Drug_238	0.8547	-0.1366
0.7037	ACH-000061	Drug_238	0.8609	0.1572
0.8551	ACH-000062	Drug_238	0.8559	0.0007745
0.8606	ACH-000062	Drug_238	0.8255	-0.03509
0.7408	ACH-000065	Drug_238	0.8876	0.1468
0.8007	ACH-000065	Drug_238	0.8622	0.0615
0.7934	ACH-000066	Drug_238	0.8685	0.07513
0.8014	ACH-000067	Drug_238	0.8392	0.03775
0.8389	ACH-000067	Drug_238	0.8581	0.01924
0.9478	ACH-000068	Drug_238	0.9309	-0.01692
0.7792	ACH-000069	Drug_238	0.8158	0.03655
0.7048	ACH-000070	Drug_238	0.7764	0.07162
0.7657	ACH-000070	Drug_238	0.7796	0.01393
0.8099	ACH-000072	Drug_238	0.8652	0.05531
0.8237	ACH-000073	Drug_238	0.8825	0.05882
0.9668	ACH-000073	Drug_238	0.8532	-0.1136
0.6924	ACH-000074	Drug_238	0.8085	0.1161
0.7599	ACH-000074	Drug_238	0.7419	-0.01796
0.8976	ACH-000075	Drug_238	0.9093	0.01166
0.9017	ACH-000075	Drug_238	0.8985	-0.003152
0.9524	ACH-000075	Drug_238	0.8828	-0.06955
0.6871	ACH-000076	Drug_238	0.7961	0.109
0.723	ACH-000078	Drug_238	0.8024	0.07936
0.6907	ACH-000081	Drug_238	0.8267	0.136
0.726	ACH-000081	Drug_238	0.8531	0.1271
0.7575	ACH-000082	Drug_238	0.8672	0.1097
0.8215	ACH-000082	Drug_238	0.8503	0.02885
0.9098	ACH-000086	Drug_238	0.8725	-0.03732
0.7759	ACH-000087	Drug_238	0.839	0.06307
0.7858	ACH-000087	Drug_238	0.8195	0.03368
0.8444	ACH-000090	Drug_238	0.8408	-0.003602
0.9431	ACH-000090	Drug_238	0.9007	-0.04241
0.8979	ACH-000091	Drug_238	0.9351	0.03724
0.9209	ACH-000091	Drug_238	0.8985	-0.02244
0.9093	ACH-000092	Drug_238	0.8253	-0.08405
0.9313	ACH-000093	Drug_238	0.9107	-0.02056
0.9817	ACH-000094	Drug_238	0.865	-0.1167
0.995	ACH-000094	Drug_238	0.894	-0.101
0.7298	ACH-000096	Drug_238	0.8293	0.09953
0.7921	ACH-000096	Drug_238	0.8398	0.04768
0.9293	ACH-000097	Drug_238	0.8799	-0.04942
0.8003	ACH-000098	Drug_238	0.8371	0.03679
0.8633	ACH-000098	Drug_238	0.8443	-0.01902
0.8377	ACH-000099	Drug_238	0.8295	-0.008182
0.8443	ACH-000099	Drug_238	0.8538	0.00951
0.7686	ACH-000102	Drug_238	0.8779	0.1093
0.9032	ACH-000102	Drug_238	0.8731	-0.03015
1	ACH-000103	Drug_238	0.8769	-0.1231
0.7202	ACH-000104	Drug_238	0.8506	0.1304
0.7868	ACH-000105	Drug_238	0.8806	0.09378
0.8332	ACH-000105	Drug_238	0.8288	-0.004372
0.6605	ACH-000106	Drug_238	0.8283	0.1678
0.9601	ACH-000106	Drug_238	0.8182	-0.1419
0.9276	ACH-000107	Drug_238	0.9094	-0.01816
0.6149	ACH-000110	Drug_238	0.7149	0.1
0.687	ACH-000111	Drug_238	0.883	0.196
0.7148	ACH-000112	Drug_238	0.8435	0.1287
0.8076	ACH-000112	Drug_238	0.7872	-0.02043
0.6692	ACH-000113	Drug_238	0.8508	0.1816
0.7335	ACH-000113	Drug_238	0.8723	0.1388
0.8587	ACH-000114	Drug_238	0.8906	0.03195
0.8148	ACH-000115	Drug_238	0.9021	0.08734
0.8894	ACH-000115	Drug_238	0.9107	0.02127
0.9287	ACH-000116	Drug_238	0.9118	-0.01691
0.9365	ACH-000116	Drug_238	0.9005	-0.03598
1	ACH-000116	Drug_238	0.8833	-0.1167
0.8412	ACH-000117	Drug_238	0.8644	0.02319
0.9504	ACH-000117	Drug_238	0.8977	-0.05269
0.9207	ACH-000118	Drug_238	0.8649	-0.05581
0.9752	ACH-000118	Drug_238	0.8728	-0.1024
0.7295	ACH-000120	Drug_238	0.7226	-0.006883
0.7432	ACH-000120	Drug_238	0.7858	0.0426
0.813	ACH-000121	Drug_238	0.868	0.05499
0.9272	ACH-000121	Drug_238	0.8701	-0.05709
0.8255	ACH-000122	Drug_238	0.8287	0.003186
0.7756	ACH-000123	Drug_238	0.8309	0.05527
0.7829	ACH-000124	Drug_238	0.8202	0.03735
0.8321	ACH-000124	Drug_238	0.8413	0.009226
0.8268	ACH-000126	Drug_238	0.8692	0.04238
0.8132	ACH-000129	Drug_238	0.8291	0.01589
0.9863	ACH-000129	Drug_238	0.8932	-0.09305
0.8898	ACH-000132	Drug_238	0.8728	-0.01696
0.9071	ACH-000132	Drug_238	0.8929	-0.01424
0.8138	ACH-000133	Drug_238	0.8404	0.02657
0.7179	ACH-000135	Drug_238	0.8785	0.1606
0.8148	ACH-000135	Drug_238	0.8809	0.06614
0.8413	ACH-000136	Drug_238	0.9053	0.06402
0.7429	ACH-000137	Drug_238	0.8323	0.08941
0.8645	ACH-000137	Drug_238	0.8208	-0.04366
0.8978	ACH-000138	Drug_238	0.9001	0.00228
0.9019	ACH-000138	Drug_238	0.8979	-0.003979
0.9118	ACH-000138	Drug_238	0.8665	-0.0453
0.8689	ACH-000139	Drug_238	0.8878	0.01886
0.8977	ACH-000139	Drug_238	0.877	-0.02071
0.6121	ACH-000140	Drug_238	0.8139	0.2018
0.9024	ACH-000141	Drug_238	0.9196	0.01718
0.8635	ACH-000142	Drug_238	0.8831	0.01957
0.8176	ACH-000144	Drug_238	0.8901	0.07252
0.8873	ACH-000144	Drug_238	0.8629	-0.02445
0.7433	ACH-000146	Drug_238	0.9045	0.1612
0.8199	ACH-000146	Drug_238	0.8433	0.02336
0.8707	ACH-000147	Drug_238	0.8725	0.001832
0.8857	ACH-000147	Drug_238	0.9132	0.02753
0.6688	ACH-000148	Drug_238	0.8453	0.1765
0.7235	ACH-000148	Drug_238	0.8511	0.1276
0.7854	ACH-000149	Drug_238	0.812	0.02657
0.861	ACH-000149	Drug_238	0.7877	-0.0733
0.88	ACH-000150	Drug_238	0.899	0.01898
0.7203	ACH-000151	Drug_238	0.8103	0.08996
0.8051	ACH-000151	Drug_238	0.8444	0.03928
0.7408	ACH-000152	Drug_238	0.8632	0.1224
0.8903	ACH-000153	Drug_238	0.8807	-0.009587
0.8978	ACH-000153	Drug_238	0.8811	-0.01667
0.6679	ACH-000154	Drug_238	0.8848	0.2169
0.8443	ACH-000155	Drug_238	0.8744	0.03011
0.9724	ACH-000155	Drug_238	0.884	-0.08835
0.7714	ACH-000156	Drug_238	0.8259	0.05446
0.7036	ACH-000157	Drug_238	0.8246	0.121
0.7177	ACH-000157	Drug_238	0.8917	0.174
0.8086	ACH-000158	Drug_238	0.8035	-0.00511
0.8428	ACH-000159	Drug_238	0.8919	0.04912
0.9138	ACH-000159	Drug_238	0.8797	-0.03409
0.8783	ACH-000161	Drug_238	0.8633	-0.01502
0.8872	ACH-000161	Drug_238	0.9051	0.01789
0.7258	ACH-000162	Drug_238	0.8906	0.1648
0.8411	ACH-000162	Drug_238	0.8476	0.006517
0.7682	ACH-000163	Drug_238	0.8486	0.08045
0.8858	ACH-000164	Drug_238	0.8336	-0.05217
0.7793	ACH-000168	Drug_238	0.8604	0.08107
0.8953	ACH-000168	Drug_238	0.8673	-0.02796
0.8298	ACH-000169	Drug_238	0.8483	0.01852
0.914	ACH-000169	Drug_238	0.8696	-0.04443
0.7251	ACH-000171	Drug_238	0.8762	0.1511
0.8275	ACH-000171	Drug_238	0.9003	0.07285
0.8405	ACH-000174	Drug_238	0.8342	-0.006317
0.8823	ACH-000174	Drug_238	0.8435	-0.03879
0.8002	ACH-000176	Drug_238	0.8548	0.0546
