AUC	Sample	Drug1	PredictedAUC	AUCError
1	ACH-000001	Drug_766	0.9599	-0.04005
0.8536	ACH-000002	Drug_766	0.8215	-0.03208
0.666	ACH-000004	Drug_766	0.7546	0.08858
0.9676	ACH-000006	Drug_766	0.7841	-0.1835
0.8754	ACH-000007	Drug_766	0.8267	-0.04873
0.927	ACH-000008	Drug_766	0.8709	-0.05612
0.8593	ACH-000009	Drug_766	0.9055	0.04622
0.9848	ACH-000012	Drug_766	0.9418	-0.04303
1	ACH-000012	Drug_766	0.9168	-0.08319
1	ACH-000019	Drug_766	0.9493	-0.05072
0.8768	ACH-000023	Drug_766	0.879	0.002192
0.8106	ACH-000024	Drug_766	0.7858	-0.02477
0.8192	ACH-000024	Drug_766	0.793	-0.02617
1	ACH-000040	Drug_766	0.9252	-0.07483
0.9548	ACH-000042	Drug_766	0.9277	-0.02707
0.897	ACH-000046	Drug_766	0.8503	-0.04665
0.7763	ACH-000048	Drug_766	0.7948	0.01848
0.9824	ACH-000052	Drug_766	0.8797	-0.1027
1	ACH-000052	Drug_766	0.9235	-0.07651
1	ACH-000052	Drug_766	0.9247	-0.07527
0.9427	ACH-000054	Drug_766	0.8437	-0.09902
0.956	ACH-000055	Drug_766	0.8301	-0.1259
0.9261	ACH-000058	Drug_766	0.8887	-0.03742
0.5446	ACH-000059	Drug_766	0.7186	0.174
0.8245	ACH-000060	Drug_766	0.9182	0.09374
0.787	ACH-000061	Drug_766	0.8282	0.04117
0.939	ACH-000062	Drug_766	0.897	-0.04196
0.6048	ACH-000065	Drug_766	0.6342	0.02943
0.9207	ACH-000067	Drug_766	0.9416	0.02089
0.5061	ACH-000070	Drug_766	0.5723	0.06622
0.512	ACH-000070	Drug_766	0.4713	-0.04071
0.8354	ACH-000072	Drug_766	0.7561	-0.07932
0.9153	ACH-000073	Drug_766	0.7206	-0.1947
0.4972	ACH-000074	Drug_766	0.6367	0.1395
0.9542	ACH-000075	Drug_766	0.9115	-0.04267
0.531	ACH-000078	Drug_766	0.9192	0.3882
0.6553	ACH-000081	Drug_766	0.7844	0.1291
0.9773	ACH-000082	Drug_766	0.9355	-0.0418
0.6512	ACH-000087	Drug_766	0.7895	0.1383
0.9	ACH-000090	Drug_766	0.924	0.02396
0.9203	ACH-000090	Drug_766	0.924	0.003706
0.8208	ACH-000091	Drug_766	0.936	0.1152
0.9747	ACH-000092	Drug_766	0.9533	-0.02138
1	ACH-000092	Drug_766	0.9446	-0.05536
0.9333	ACH-000094	Drug_766	0.9382	0.004862
0.6568	ACH-000096	Drug_766	0.7681	0.1113
0.8023	ACH-000098	Drug_766	0.8517	0.04938
0.6506	ACH-000099	Drug_766	0.7438	0.09315
0.9935	ACH-000102	Drug_766	0.9409	-0.05262
0.5659	ACH-000104	Drug_766	0.5113	-0.05461
0.742	ACH-000105	Drug_766	0.4692	-0.2728
0.7738	ACH-000106	Drug_766	0.878	0.1042
0.9831	ACH-000111	Drug_766	0.9229	-0.06022
0.5705	ACH-000112	Drug_766	0.6379	0.06738
0.4781	ACH-000113	Drug_766	0.6431	0.165
0.9568	ACH-000114	Drug_766	0.9232	-0.03357
0.8779	ACH-000115	Drug_766	0.8917	0.01381
0.9862	ACH-000116	Drug_766	0.891	-0.0952
0.9093	ACH-000117	Drug_766	0.919	0.009672
0.872	ACH-000118	Drug_766	0.9068	0.03484
0.853	ACH-000120	Drug_766	0.8009	-0.05208
0.9795	ACH-000121	Drug_766	0.9532	-0.02632
0.5071	ACH-000124	Drug_766	0.6142	0.1071
0.8914	ACH-000132	Drug_766	0.9181	0.02671
0.9978	ACH-000135	Drug_766	0.9356	-0.06225
0.6041	ACH-000136	Drug_766	0.7807	0.1766
0.8867	ACH-000137	Drug_766	0.8515	-0.03522
0.9768	ACH-000138	Drug_766	0.9285	-0.04827
0.8742	ACH-000139	Drug_766	0.883	0.008793
0.9778	ACH-000142	Drug_766	0.9042	-0.07355
0.855	ACH-000144	Drug_766	0.9465	0.09154
0.833	ACH-000146	Drug_766	0.9181	0.08508
0.9381	ACH-000147	Drug_766	0.915	-0.02314
1	ACH-000148	Drug_766	0.9423	-0.05773
0.6961	ACH-000149	Drug_766	0.8647	0.1686
0.6794	ACH-000151	Drug_766	0.6517	-0.0277
0.9685	ACH-000153	Drug_766	0.9278	-0.04073
0.9785	ACH-000155	Drug_766	0.9524	-0.02613
0.99	ACH-000155	Drug_766	0.9264	-0.06362
0.7104	ACH-000157	Drug_766	0.8038	0.09336
0.9754	ACH-000159	Drug_766	0.9334	-0.04201
0.8514	ACH-000161	Drug_766	0.8953	0.04391
0.8935	ACH-000161	Drug_766	0.9	0.006513
0.857	ACH-000168	Drug_766	0.8364	-0.02063
0.7377	ACH-000169	Drug_766	0.9054	0.1677
0.9618	ACH-000171	Drug_766	0.9378	-0.02398
0.9481	ACH-000174	Drug_766	0.8983	-0.04983
0.9984	ACH-000176	Drug_766	0.9412	-0.05716
0.9913	ACH-000178	Drug_766	0.9557	-0.03561
0.7501	ACH-000181	Drug_766	0.8936	0.1435
0.8476	ACH-000183	Drug_766	0.8627	0.01514
1	ACH-000186	Drug_766	0.9611	-0.03888
0.6686	ACH-000188	Drug_766	0.8182	0.1496
0.9261	ACH-000189	Drug_766	0.939	0.01285
0.8041	ACH-000190	Drug_766	0.8566	0.0525
0.9834	ACH-000190	Drug_766	0.8202	-0.1632
0.9153	ACH-000191	Drug_766	0.9242	0.008938
0.7046	ACH-000196	Drug_766	0.6853	-0.01933
0.9385	ACH-000197	Drug_766	0.852	-0.08651
0.8507	ACH-000200	Drug_766	0.8956	0.04492
0.8629	ACH-000200	Drug_766	0.897	0.03405
0.6158	ACH-000201	Drug_766	0.7385	0.1227
0.7017	ACH-000201	Drug_766	0.6533	-0.04841
0.7044	ACH-000201	Drug_766	0.6881	-0.01633
0.9892	ACH-000204	Drug_766	0.8825	-0.1067
1	ACH-000207	Drug_766	0.8747	-0.1253
0.6915	ACH-000210	Drug_766	0.7949	0.1034
0.7884	ACH-000211	Drug_766	0.8655	0.07713
0.8925	ACH-000212	Drug_766	0.9219	0.02941
0.9791	ACH-000218	Drug_766	0.7863	-0.1928
0.8077	ACH-000219	Drug_766	0.7938	-0.01391
0.7563	ACH-000221	Drug_766	0.7124	-0.04386
0.9634	ACH-000222	Drug_766	0.9351	-0.02825
