AUC	Sample	Drug1	PredictedAUC	AUCError
1	ACH-000001	Drug_657	0.9378	-0.0622
0.8463	ACH-000002	Drug_657	0.8856	0.03928
0.852	ACH-000004	Drug_657	0.8479	-0.004088
0.7752	ACH-000006	Drug_657	0.8351	0.0599
0.9373	ACH-000007	Drug_657	0.9253	-0.01196
0.892	ACH-000008	Drug_657	0.9104	0.01835
0.8593	ACH-000009	Drug_657	0.9171	0.05775
0.9746	ACH-000012	Drug_657	0.9417	-0.0329
0.9847	ACH-000012	Drug_657	0.9259	-0.05878
1	ACH-000019	Drug_657	0.928	-0.072
0.9443	ACH-000023	Drug_657	0.9077	-0.03664
0.8968	ACH-000024	Drug_657	0.8268	-0.06997
0.978	ACH-000024	Drug_657	0.8834	-0.09461
1	ACH-000040	Drug_657	0.9407	-0.05933
0.9486	ACH-000042	Drug_657	0.9455	-0.003079
0.8994	ACH-000046	Drug_657	0.9249	0.0255
0.8764	ACH-000048	Drug_657	0.8546	-0.02185
0.7701	ACH-000052	Drug_657	0.8806	0.1105
0.7896	ACH-000052	Drug_657	0.8779	0.08831
0.8814	ACH-000052	Drug_657	0.9039	0.0225
0.8746	ACH-000054	Drug_657	0.8862	0.01159
1	ACH-000055	Drug_657	0.9069	-0.09312
0.8325	ACH-000058	Drug_657	0.9124	0.07994
0.8788	ACH-000059	Drug_657	0.8031	-0.07571
0.907	ACH-000060	Drug_657	0.9081	0.001139
0.872	ACH-000061	Drug_657	0.8432	-0.02878
0.8848	ACH-000062	Drug_657	0.9219	0.0371
0.8617	ACH-000065	Drug_657	0.8665	0.00482
0.9804	ACH-000067	Drug_657	0.9306	-0.04982
0.8299	ACH-000070	Drug_657	0.7847	-0.0452
0.8313	ACH-000070	Drug_657	0.7786	-0.05275
0.9466	ACH-000072	Drug_657	0.9127	-0.03385
0.9749	ACH-000073	Drug_657	0.8756	-0.09926
0.7272	ACH-000074	Drug_657	0.8488	0.1216
0.9849	ACH-000075	Drug_657	0.9662	-0.01871
0.9115	ACH-000078	Drug_657	0.9204	0.00893
0.8649	ACH-000081	Drug_657	0.8662	0.001331
0.8969	ACH-000082	Drug_657	0.9326	0.03574
0.8766	ACH-000087	Drug_657	0.8753	-0.001262
0.7397	ACH-000090	Drug_657	0.9058	0.1661
0.8235	ACH-000090	Drug_657	0.9062	0.08268
0.8611	ACH-000091	Drug_657	0.9314	0.07032
0.9431	ACH-000092	Drug_657	0.919	-0.02412
1	ACH-000092	Drug_657	0.9395	-0.06054
0.8882	ACH-000094	Drug_657	0.9126	0.02437
0.6997	ACH-000096	Drug_657	0.8405	0.1408
0.9075	ACH-000098	Drug_657	0.8778	-0.02973
0.8896	ACH-000099	Drug_657	0.9049	0.01533
0.9922	ACH-000102	Drug_657	0.9421	-0.05013
0.8713	ACH-000104	Drug_657	0.8442	-0.02708
0.8419	ACH-000105	Drug_657	0.821	-0.02091
0.9622	ACH-000106	Drug_657	0.8819	-0.0803
0.8894	ACH-000111	Drug_657	0.8956	0.006236
0.8061	ACH-000112	Drug_657	0.8236	0.01752
0.8495	ACH-000113	Drug_657	0.8554	0.005903
0.9806	ACH-000114	Drug_657	0.9199	-0.06073
0.8624	ACH-000115	Drug_657	0.8904	0.02805
0.9987	ACH-000116	Drug_657	0.9077	-0.09097
0.9156	ACH-000117	Drug_657	0.9095	-0.006065
0.8789	ACH-000118	Drug_657	0.8922	0.01329
0.9685	ACH-000120	Drug_657	0.9095	-0.059
0.9932	ACH-000121	Drug_657	0.9143	-0.07888
0.828	ACH-000124	Drug_657	0.8375	0.009483
0.6479	ACH-000132	Drug_657	0.92	0.2721
0.9041	ACH-000135	Drug_657	0.938	0.03387
0.8898	ACH-000136	Drug_657	0.9114	0.02158
0.9588	ACH-000137	Drug_657	0.8879	-0.07093
0.9061	ACH-000138	Drug_657	0.933	0.02685
0.9152	ACH-000139	Drug_657	0.9047	-0.01052
0.8868	ACH-000142	Drug_657	0.9339	0.04713
0.8497	ACH-000144	Drug_657	0.9141	0.06441
0.8715	ACH-000146	Drug_657	0.8656	-0.005911
0.8748	ACH-000147	Drug_657	0.8926	0.01785
0.9939	ACH-000148	Drug_657	0.9061	-0.08779
0.8762	ACH-000149	Drug_657	0.9027	0.02654
0.667	ACH-000151	Drug_657	0.8068	0.1398
0.8969	ACH-000153	Drug_657	0.927	0.03005
0.9029	ACH-000155	Drug_657	0.9115	0.008587
0.9342	ACH-000155	Drug_657	0.9204	-0.01377
0.8835	ACH-000157	Drug_657	0.8703	-0.01318
0.8959	ACH-000159	Drug_657	0.9031	0.007243
0.8825	ACH-000161	Drug_657	0.9381	0.0556
0.9019	ACH-000161	Drug_657	0.9241	0.02219
0.8382	ACH-000168	Drug_657	0.8828	0.04458
0.7495	ACH-000169	Drug_657	0.9381	0.1886
0.859	ACH-000171	Drug_657	0.912	0.05297
0.8466	ACH-000174	Drug_657	0.8947	0.04811
0.9779	ACH-000176	Drug_657	0.9283	-0.04959
0.9813	ACH-000178	Drug_657	0.9231	-0.05818
0.8591	ACH-000181	Drug_657	0.9006	0.04149
0.8703	ACH-000183	Drug_657	0.88	0.009733
0.9926	ACH-000186	Drug_657	0.9213	-0.07131
0.8736	ACH-000188	Drug_657	0.8863	0.01274
0.9476	ACH-000189	Drug_657	0.946	-0.001582
0.8433	ACH-000190	Drug_657	0.883	0.0397
0.9296	ACH-000190	Drug_657	0.8856	-0.04396
0.854	ACH-000191	Drug_657	0.9037	0.04973
0.8913	ACH-000196	Drug_657	0.8533	-0.03799
0.9346	ACH-000197	Drug_657	0.882	-0.05255
0.8981	ACH-000200	Drug_657	0.9134	0.01535
0.9219	ACH-000200	Drug_657	0.9057	-0.01616
0.7869	ACH-000201	Drug_657	0.7914	0.004465
0.7901	ACH-000201	Drug_657	0.8237	0.03362
0.7965	ACH-000201	Drug_657	0.7594	-0.03706
0.8307	ACH-000204	Drug_657	0.9	0.06933
0.9904	ACH-000207	Drug_657	0.9102	-0.08019
0.8312	ACH-000210	Drug_657	0.8828	0.05161
0.8916	ACH-000211	Drug_657	0.875	-0.0166
0.8522	ACH-000212	Drug_657	0.919	0.06677
0.909	ACH-000218	Drug_657	0.8547	-0.05429
0.8546	ACH-000219	Drug_657	0.896	0.0414
0.7202	ACH-000221	Drug_657	0.8691	0.1489
0.9613	ACH-000222	Drug_657	0.9241	-0.03722
0.9382	ACH-000223	Drug_657	0.9038	-0.03439
0.9949	ACH-000223	Drug_657	0.9314	-0.06347
0.8236	ACH-000226	Drug_657	0.8236	-1.675e-05
0.8125	ACH-000227	Drug_657	0.906	0.09351
0.8783	ACH-000228	Drug_657	0.9085	0.03019
0.8628	ACH-000231	Drug_657	0.9136	0.05075
0.9127	ACH-000232	Drug_657	0.8982	-0.0145
0.9973	ACH-000235	Drug_657	0.9347	-0.06265
0.9866	ACH-000236	Drug_657	0.92	-0.06663
0.8889	ACH-000238	Drug_657	0.9078	0.01893
0.853	ACH-000242	Drug_657	0.9117	0.05871
0.9872	ACH-000243	Drug_657	0.8963	-0.09087
0.8688	ACH-000244	Drug_657	0.9101	0.04126
0.8091	ACH-000245	Drug_657	0.8551	0.04601
0.9661	ACH-000247	Drug_657	0.9044	-0.06166
0.8802	ACH-000248	Drug_657	0.9092	0.02904
0.977	ACH-000249	Drug_657	0.9619	-0.01514
0.8774	ACH-000250	Drug_657	0.9419	0.06452
0.8934	ACH-000254	Drug_657	0.9095	0.01608
0.9291	ACH-000257	Drug_657	0.8884	-0.04066
0.9093	ACH-000258	Drug_657	0.9097	0.0003845
0.9967	ACH-000258	Drug_657	0.8967	-0.09997
0.9033	ACH-000260	Drug_657	0.9345	0.03115
