AUC	Sample	Drug1	PredictedAUC	AUCError
0.4367	ACH-000001	Drug_1218	0.8923	0.4556
0.8515	ACH-000001	Drug_1218	0.8947	0.04324
0.3291	ACH-000002	Drug_1218	0.8519	0.5228
0.9346	ACH-000002	Drug_1218	0.8419	-0.09272
0.7279	ACH-000004	Drug_1218	0.8453	0.1174
0.3178	ACH-000006	Drug_1218	0.6975	0.3797
0.3737	ACH-000007	Drug_1218	0.8622	0.4885
0.6776	ACH-000007	Drug_1218	0.8411	0.1635
0.1779	ACH-000008	Drug_1218	0.8805	0.7026
0.8641	ACH-000008	Drug_1218	0.814	-0.05012
0.9404	ACH-000008	Drug_1218	0.8821	-0.05832
0.3624	ACH-000009	Drug_1218	0.7236	0.3612
0.4884	ACH-000009	Drug_1218	0.8185	0.3301
0.5155	ACH-000009	Drug_1218	0.8441	0.3286
0.4052	ACH-000012	Drug_1218	0.8622	0.457
0.4715	ACH-000012	Drug_1218	0.8152	0.3437
0.846	ACH-000012	Drug_1218	0.8061	-0.03988
0.5022	ACH-000019	Drug_1218	0.8807	0.3785
0.9043	ACH-000019	Drug_1218	0.8264	-0.07792
0.2203	ACH-000020	Drug_1218	0.8119	0.5916
0.5423	ACH-000020	Drug_1218	0.7979	0.2556
0.3306	ACH-000023	Drug_1218	0.874	0.5434
0.3473	ACH-000023	Drug_1218	0.9172	0.5699
0.2805	ACH-000024	Drug_1218	0.5672	0.2867
0.8247	ACH-000024	Drug_1218	0.6241	-0.2006
0.4237	ACH-000035	Drug_1218	0.7607	0.337
0.4995	ACH-000035	Drug_1218	0.796	0.2965
0.361	ACH-000040	Drug_1218	0.765	0.404
0.3891	ACH-000040	Drug_1218	0.8649	0.4758
0.4153	ACH-000042	Drug_1218	0.8794	0.4641
0.5843	ACH-000042	Drug_1218	0.8748	0.2905
0.311	ACH-000046	Drug_1218	0.8882	0.5772
0.4093	ACH-000046	Drug_1218	0.782	0.3727
0.2948	ACH-000048	Drug_1218	0.7847	0.4899
0.3656	ACH-000048	Drug_1218	0.8014	0.4358
0.2891	ACH-000050	Drug_1218	0.6519	0.3628
0.8612	ACH-000050	Drug_1218	0.7438	-0.1174
0.3055	ACH-000052	Drug_1218	0.753	0.4475
0.343	ACH-000052	Drug_1218	0.7873	0.4443
0.385	ACH-000054	Drug_1218	0.8309	0.4459
0.3863	ACH-000054	Drug_1218	0.8696	0.4833
0.2075	ACH-000055	Drug_1218	0.6821	0.4746
0.3383	ACH-000055	Drug_1218	0.6996	0.3613
0.2779	ACH-000056	Drug_1218	0.6746	0.3967
0.1689	ACH-000059	Drug_1218	0.745	0.5761
0.2939	ACH-000059	Drug_1218	0.7219	0.428
0.6167	ACH-000060	Drug_1218	0.84	0.2233
0.8538	ACH-000060	Drug_1218	0.804	-0.04978
0.4455	ACH-000061	Drug_1218	0.8284	0.3829
0.7758	ACH-000061	Drug_1218	0.7066	-0.06917
0.8114	ACH-000065	Drug_1218	0.8265	0.01512
0.0899	ACH-000070	Drug_1218	0.6561	0.5662
0.3008	ACH-000070	Drug_1218	0.7034	0.4026
0.3105	ACH-000070	Drug_1218	0.6315	0.321
0.2347	ACH-000072	Drug_1218	0.8302	0.5955
0.9531	ACH-000072	Drug_1218	0.82	-0.1331
0.3435	ACH-000073	Drug_1218	0.6968	0.3533
0.4388	ACH-000073	Drug_1218	0.7123	0.2735
0.2863	ACH-000074	Drug_1218	0.6411	0.3548
0.3733	ACH-000074	Drug_1218	0.7463	0.373
0.5126	ACH-000075	Drug_1218	0.8688	0.3562
0.8575	ACH-000075	Drug_1218	0.8976	0.04014
0.2303	ACH-000081	Drug_1218	0.6991	0.4688
0.3741	ACH-000081	Drug_1218	0.7872	0.4131
0.7028	ACH-000082	Drug_1218	0.7664	0.06363
0.9786	ACH-000082	Drug_1218	0.7426	-0.236
0.2272	ACH-000087	Drug_1218	0.7328	0.5056
0.3665	ACH-000087	Drug_1218	0.7882	0.4217
0.5829	ACH-000090	Drug_1218	0.8442	0.2613
0.8168	ACH-000090	Drug_1218	0.8181	0.001259
0.4173	ACH-000091	Drug_1218	0.867	0.4497
0.5586	ACH-000091	Drug_1218	0.8515	0.2929
0.407	ACH-000092	Drug_1218	0.8467	0.4397
0.4176	ACH-000092	Drug_1218	0.8745	0.4569
0.4361	ACH-000092	Drug_1218	0.8288	0.3927
0.492	ACH-000094	Drug_1218	0.8487	0.3567
0.943	ACH-000094	Drug_1218	0.7345	-0.2085
0.1687	ACH-000096	Drug_1218	0.7864	0.6177
0.325	ACH-000096	Drug_1218	0.6394	0.3144
0.3728	ACH-000098	Drug_1218	0.8386	0.4658
0.9069	ACH-000098	Drug_1218	0.7747	-0.1322
0.4146	ACH-000099	Drug_1218	0.6966	0.282
0.8898	ACH-000099	Drug_1218	0.8006	-0.08917
0.7606	ACH-000102	Drug_1218	0.896	0.1354
0.4025	ACH-000103	Drug_1218	0.8712	0.4687
0.4159	ACH-000103	Drug_1218	0.8924	0.4765
0.2498	ACH-000104	Drug_1218	0.7866	0.5368
0.9461	ACH-000104	Drug_1218	0.7742	-0.1719
0.2846	ACH-000105	Drug_1218	0.7495	0.4649
0.3571	ACH-000105	Drug_1218	0.5984	0.2413
0.1949	ACH-000106	Drug_1218	0.7896	0.5947
0.2312	ACH-000106	Drug_1218	0.876	0.6448
0.2365	ACH-000106	Drug_1218	0.7358	0.4993
0.4505	ACH-000106	Drug_1218	0.7859	0.3354
0.4101	ACH-000111	Drug_1218	0.8468	0.4367
0.4228	ACH-000111	Drug_1218	0.8511	0.4283
0.1918	ACH-000113	Drug_1218	0.734	0.5422
0.3339	ACH-000113	Drug_1218	0.7802	0.4463
0.5547	ACH-000114	Drug_1218	0.8783	0.3236
0.8422	ACH-000114	Drug_1218	0.8694	0.0272
0.3591	ACH-000115	Drug_1218	0.8097	0.4506
0.3874	ACH-000115	Drug_1218	0.7684	0.381
0.4437	ACH-000116	Drug_1218	0.7908	0.3471
0.8538	ACH-000116	Drug_1218	0.7995	-0.05433
0.482	ACH-000117	Drug_1218	0.8839	0.4019
0.9732	ACH-000117	Drug_1218	0.8	-0.1732
0.345	ACH-000118	Drug_1218	0.8998	0.5548
0.8683	ACH-000118	Drug_1218	0.87	0.001665
0.3555	ACH-000120	Drug_1218	0.6737	0.3182
0.4012	ACH-000120	Drug_1218	0.8134	0.4122
0.6983	ACH-000121	Drug_1218	0.8552	0.1569
0.9786	ACH-000121	Drug_1218	0.8999	-0.07868
0.5181	ACH-000129	Drug_1218	0.7548	0.2367
0.2424	ACH-000137	Drug_1218	0.9014	0.659
0.3287	ACH-000137	Drug_1218	0.8506	0.5219
0.3318	ACH-000137	Drug_1218	0.8957	0.5639
0.4326	ACH-000138	Drug_1218	0.8709	0.4383
0.7526	ACH-000138	Drug_1218	0.91	0.1574
0.6206	ACH-000139	Drug_1218	0.9051	0.2845
0.3246	ACH-000142	Drug_1218	0.8653	0.5407
0.6474	ACH-000142	Drug_1218	0.8672	0.2198
0.3887	ACH-000144	Drug_1218	0.8224	0.4337
0.9626	ACH-000144	Drug_1218	0.8093	-0.1533
0.349	ACH-000147	Drug_1218	0.7549	0.4059
0.4109	ACH-000147	Drug_1218	0.8006	0.3897
0.897	ACH-000147	Drug_1218	0.7655	-0.1315
0.3589	ACH-000148	Drug_1218	0.7595	0.4006
0.5761	ACH-000148	Drug_1218	0.8319	0.2558
0.5378	ACH-000149	Drug_1218	0.7433	0.2055
0.4951	ACH-000153	Drug_1218	0.8893	0.3942
0.8777	ACH-000153	Drug_1218	0.8455	-0.03217
0.5515	ACH-000155	Drug_1218	0.8659	0.3144
0.2451	ACH-000157	Drug_1218	0.643	0.3979
0.3464	ACH-000157	Drug_1218	0.8367	0.4903
0.3697	ACH-000159	Drug_1218	0.8463	0.4766
0.5376	ACH-000159	Drug_1218	0.8537	0.3161
0.5661	ACH-000161	Drug_1218	0.7491	0.183
0.9056	ACH-000161	Drug_1218	0.7012	-0.2044
0.228	ACH-000162	Drug_1218	0.8069	0.5789
0.3947	ACH-000162	Drug_1218	0.7867	0.392
0.2951	ACH-000168	Drug_1218	0.8582	0.5631
0.356	ACH-000168	Drug_1218	0.8737	0.5177
0.4051	ACH-000169	Drug_1218	0.8617	0.4566
0.5033	ACH-000169	Drug_1218	0.8148	0.3115
0.7084	ACH-000171	Drug_1218	0.832	0.1236
0.9937	ACH-000171	Drug_1218	0.8783	-0.1154
0.2121	ACH-000174	Drug_1218	0.8545	0.6424
0.4155	ACH-000174	Drug_1218	0.9438	0.5283
0.3436	ACH-000176	Drug_1218	0.908	0.5644
0.3872	ACH-000176	Drug_1218	0.8936	0.5064
0.7339	ACH-000176	Drug_1218	0.8872	0.1533
0.6028	ACH-000178	Drug_1218	0.9222	0.3194
0.5045	ACH-000181	Drug_1218	0.7859	0.2814
0.9778	ACH-000181	Drug_1218	0.8935	-0.0843
0.3195	ACH-000183	Drug_1218	0.838	0.5185
0.924	ACH-000183	Drug_1218	0.9035	-0.02049
0.3787	ACH-000187	Drug_1218	0.8604	0.4817
0.4125	ACH-000187	Drug_1218	0.8137	0.4012
