AUC	Sample	Drug1	PredictedAUC	AUCError
0.9658	ACH-000001	Drug_1190	0.9171	-0.04872
0.9446	ACH-000002	Drug_1190	0.9148	-0.02985
0.9549	ACH-000006	Drug_1190	0.802	-0.1529
0.8805	ACH-000007	Drug_1190	0.8825	0.001957
0.902	ACH-000007	Drug_1190	0.8685	-0.03351
0.9368	ACH-000007	Drug_1190	0.894	-0.0428
0.9334	ACH-000008	Drug_1190	0.8866	-0.04679
0.8698	ACH-000009	Drug_1190	0.9124	0.04261
0.9238	ACH-000012	Drug_1190	0.8976	-0.02625
0.8958	ACH-000019	Drug_1190	0.9085	0.01272
1	ACH-000020	Drug_1190	0.8319	-0.1681
0.9386	ACH-000023	Drug_1190	0.9428	0.004219
0.9777	ACH-000024	Drug_1190	0.8048	-0.1729
0.9484	ACH-000035	Drug_1190	0.9327	-0.01573
0.952	ACH-000040	Drug_1190	0.9027	-0.04928
0.8539	ACH-000042	Drug_1190	0.9233	0.06938
0.8842	ACH-000046	Drug_1190	0.8957	0.01154
0.9149	ACH-000048	Drug_1190	0.9003	-0.0146
0.9843	ACH-000050	Drug_1190	0.8604	-0.1239
0.7853	ACH-000052	Drug_1190	0.8375	0.05223
0.9503	ACH-000054	Drug_1190	0.9	-0.0503
0.9105	ACH-000055	Drug_1190	0.8914	-0.01908
1	ACH-000059	Drug_1190	0.8438	-0.1562
0.9477	ACH-000060	Drug_1190	0.9034	-0.04434
0.8157	ACH-000061	Drug_1190	0.8128	-0.002933
0.9883	ACH-000065	Drug_1190	0.8949	-0.09343
0.8375	ACH-000070	Drug_1190	0.752	-0.08554
0.8312	ACH-000072	Drug_1190	0.8724	0.04115
0.8642	ACH-000072	Drug_1190	0.8598	-0.004409
0.8722	ACH-000073	Drug_1190	0.8433	-0.02888
0.7968	ACH-000074	Drug_1190	0.771	-0.02583
0.9014	ACH-000075	Drug_1190	0.9276	0.02622
0.8644	ACH-000081	Drug_1190	0.8598	-0.004559
0.9025	ACH-000082	Drug_1190	0.8785	-0.024
0.8772	ACH-000087	Drug_1190	0.909	0.03182
0.9288	ACH-000090	Drug_1190	0.9362	0.007431
0.9362	ACH-000091	Drug_1190	0.9521	0.01589
0.9133	ACH-000092	Drug_1190	0.9143	0.001025
0.9468	ACH-000094	Drug_1190	0.8963	-0.05053
0.9391	ACH-000096	Drug_1190	0.8311	-0.108
0.9967	ACH-000096	Drug_1190	0.8521	-0.1446
0.7676	ACH-000098	Drug_1190	0.9195	0.1519
0.8106	ACH-000099	Drug_1190	0.8739	0.06331
0.9571	ACH-000103	Drug_1190	0.9031	-0.05401
0.9779	ACH-000104	Drug_1190	0.8287	-0.1492
0.9041	ACH-000105	Drug_1190	0.7858	-0.1183
0.9283	ACH-000105	Drug_1190	0.838	-0.09027
0.9727	ACH-000105	Drug_1190	0.7933	-0.1794
0.9055	ACH-000106	Drug_1190	0.8972	-0.008282
0.9444	ACH-000111	Drug_1190	0.8973	-0.0471
0.8294	ACH-000113	Drug_1190	0.8411	0.01167
0.9298	ACH-000114	Drug_1190	0.9112	-0.01864
0.8646	ACH-000115	Drug_1190	0.9065	0.04191
0.9667	ACH-000116	Drug_1190	0.9179	-0.0488
0.9478	ACH-000117	Drug_1190	0.9073	-0.04052
0.9685	ACH-000118	Drug_1190	0.8997	-0.06884
0.8862	ACH-000120	Drug_1190	0.8322	-0.05395
0.9212	ACH-000121	Drug_1190	0.8953	-0.02589
0.98	ACH-000129	Drug_1190	0.8515	-0.1285
0.9041	ACH-000137	Drug_1190	0.9287	0.02458
0.8687	ACH-000138	Drug_1190	0.9324	0.06372
0.8932	ACH-000139	Drug_1190	0.8809	-0.01229
0.9229	ACH-000142	Drug_1190	0.8855	-0.03742
0.9387	ACH-000144	Drug_1190	0.8826	-0.05613
0.9185	ACH-000147	Drug_1190	0.8985	-0.02
0.8732	ACH-000148	Drug_1190	0.8688	-0.004392
0.9085	ACH-000149	Drug_1190	0.8952	-0.01332
0.8974	ACH-000153	Drug_1190	0.9178	0.02044
0.8402	ACH-000155	Drug_1190	0.8811	0.04089
0.8402	ACH-000155	Drug_1190	0.8955	0.0553
0.8743	ACH-000155	Drug_1190	0.9078	0.03353
0.9688	ACH-000157	Drug_1190	0.8521	-0.1167
0.8874	ACH-000159	Drug_1190	0.9259	0.03854
0.9695	ACH-000161	Drug_1190	0.8959	-0.0736
0.8261	ACH-000162	Drug_1190	0.7927	-0.03341
0.9485	ACH-000168	Drug_1190	0.846	-0.1025
0.9595	ACH-000169	Drug_1190	0.8933	-0.0662
0.9115	ACH-000171	Drug_1190	0.9009	-0.01057
0.9381	ACH-000174	Drug_1190	0.9111	-0.02696
