AUC	Sample	Drug1	PredictedAUC	AUCError
0.9531	ACH-000001	Drug_1255	0.9049	-0.04821
0.9494	ACH-000002	Drug_1255	0.9076	-0.04176
0.8633	ACH-000004	Drug_1255	0.9282	0.06492
0.8625	ACH-000006	Drug_1255	0.8919	0.02944
0.8745	ACH-000007	Drug_1255	0.9081	0.03363
0.8818	ACH-000007	Drug_1255	0.8932	0.01139
0.9457	ACH-000007	Drug_1255	0.9189	-0.02684
0.8746	ACH-000008	Drug_1255	0.8867	0.0121
0.8948	ACH-000009	Drug_1255	0.9139	0.01915
0.9326	ACH-000012	Drug_1255	0.912	-0.02058
0.8415	ACH-000019	Drug_1255	0.9	0.05845
0.9445	ACH-000020	Drug_1255	0.9392	-0.005287
0.8253	ACH-000023	Drug_1255	0.9245	0.0992
0.9086	ACH-000024	Drug_1255	0.9063	-0.002266
0.9407	ACH-000035	Drug_1255	0.9124	-0.02826
0.9891	ACH-000038	Drug_1255	0.9182	-0.07095
0.8304	ACH-000040	Drug_1255	0.9212	0.09083
0.8597	ACH-000040	Drug_1255	0.9316	0.07192
0.9623	ACH-000042	Drug_1255	0.929	-0.03331
0.9249	ACH-000046	Drug_1255	0.9115	-0.01343
0.8121	ACH-000048	Drug_1255	0.8902	0.07805
0.8417	ACH-000048	Drug_1255	0.9038	0.06205
0.8685	ACH-000050	Drug_1255	0.8974	0.02894
0.9338	ACH-000052	Drug_1255	0.8987	-0.03509
0.8798	ACH-000054	Drug_1255	0.9146	0.03478
0.9405	ACH-000054	Drug_1255	0.9013	-0.03915
0.9774	ACH-000055	Drug_1255	0.908	-0.06937
0.9388	ACH-000058	Drug_1255	0.909	-0.02977
0.8621	ACH-000059	Drug_1255	0.917	0.05493
0.8719	ACH-000060	Drug_1255	0.919	0.04706
0.8761	ACH-000061	Drug_1255	0.9143	0.03823
0.9175	ACH-000062	Drug_1255	0.9374	0.01985
0.9741	ACH-000065	Drug_1255	0.9155	-0.0586
0.9599	ACH-000067	Drug_1255	0.9284	-0.03147
0.7688	ACH-000070	Drug_1255	0.9137	0.1449
0.8184	ACH-000070	Drug_1255	0.9027	0.08426
0.8786	ACH-000072	Drug_1255	0.8981	0.01945
0.9878	ACH-000073	Drug_1255	0.9294	-0.05839
0.816	ACH-000074	Drug_1255	0.88	0.06396
0.9049	ACH-000075	Drug_1255	0.9311	0.02623
0.9172	ACH-000078	Drug_1255	0.9228	0.005556
0.8884	ACH-000081	Drug_1255	0.908	0.01964
0.7446	ACH-000082	Drug_1255	0.9248	0.1802
0.974	ACH-000087	Drug_1255	0.9089	-0.06507
0.9702	ACH-000090	Drug_1255	0.9161	-0.05409
0.9384	ACH-000091	Drug_1255	0.9221	-0.0163
0.9306	ACH-000092	Drug_1255	0.9117	-0.01887
0.878	ACH-000094	Drug_1255	0.9314	0.05344
0.9195	ACH-000096	Drug_1255	0.8935	-0.02605
0.8928	ACH-000098	Drug_1255	0.9098	0.01703
0.8667	ACH-000099	Drug_1255	0.9088	0.04206
0.9192	ACH-000099	Drug_1255	0.9069	-0.01227
0.9325	ACH-000102	Drug_1255	0.9317	-0.0007877
0.8806	ACH-000103	Drug_1255	0.8939	0.01325
0.8775	ACH-000104	Drug_1255	0.8981	0.02057
0.9392	ACH-000105	Drug_1255	0.8814	-0.05781
0.9868	ACH-000106	Drug_1255	0.8957	-0.09108
0.9501	ACH-000111	Drug_1255	0.9155	-0.03464
0.9167	ACH-000113	Drug_1255	0.8896	-0.02707
0.9459	ACH-000114	Drug_1255	0.9308	-0.0151
0.8892	ACH-000115	Drug_1255	0.9175	0.02826
0.9211	ACH-000116	Drug_1255	0.9141	-0.006992
0.9514	ACH-000117	Drug_1255	0.9107	-0.04075
0.9437	ACH-000118	Drug_1255	0.917	-0.02673
0.8655	ACH-000120	Drug_1255	0.8661	0.0006029
0.9664	ACH-000121	Drug_1255	0.9131	-0.05331
0.9643	ACH-000124	Drug_1255	0.892	-0.07233
0.8742	ACH-000129	Drug_1255	0.8823	0.008137
0.9813	ACH-000132	Drug_1255	0.9164	-0.06486
0.9339	ACH-000135	Drug_1255	0.9161	-0.01784
1	ACH-000136	Drug_1255	0.9391	-0.06087
0.897	ACH-000137	Drug_1255	0.9076	0.01056
0.9656	ACH-000138	Drug_1255	0.9201	-0.0455
0.9792	ACH-000138	Drug_1255	0.9131	-0.06615
0.9637	ACH-000139	Drug_1255	0.9221	-0.04164
0.9824	ACH-000139	Drug_1255	0.9362	-0.0462
0.9368	ACH-000142	Drug_1255	0.9362	-0.0006047
0.9137	ACH-000144	Drug_1255	0.9124	-0.00135
0.9253	ACH-000146	Drug_1255	0.8898	-0.0355
0.8433	ACH-000147	Drug_1255	0.9048	0.06152
0.9399	ACH-000148	Drug_1255	0.9208	-0.01914
0.9281	ACH-000149	Drug_1255	0.894	-0.03408
0.8902	ACH-000151	Drug_1255	0.9007	0.01053
0.8197	ACH-000153	Drug_1255	0.9081	0.08836
0.9741	ACH-000155	Drug_1255	0.9253	-0.04877
0.9107	ACH-000157	Drug_1255	0.8992	-0.01154
0.9314	ACH-000159	Drug_1255	0.9311	-0.0002831
0.8706	ACH-000161	Drug_1255	0.896	0.0254
0.9828	ACH-000162	Drug_1255	0.9036	-0.07917
0.8655	ACH-000168	Drug_1255	0.8804	0.01487
0.9018	ACH-000169	Drug_1255	0.92	0.01821
0.9354	ACH-000169	Drug_1255	0.9077	-0.02767
0.8834	ACH-000171	Drug_1255	0.916	0.03256
0.8638	ACH-000174	Drug_1255	0.913	0.04916
0.8936	ACH-000174	Drug_1255	0.9303	0.03673
0.9585	ACH-000176	Drug_1255	0.9324	-0.02615
0.9914	ACH-000176	Drug_1255	0.9335	-0.0579
1	ACH-000176	Drug_1255	0.9149	-0.08513
0.8917	ACH-000178	Drug_1255	0.9195	0.02782
0.8758	ACH-000181	Drug_1255	0.9253	0.04953
0.836	ACH-000183	Drug_1255	0.8915	0.05547
0.9873	ACH-000186	Drug_1255	0.9331	-0.05415
0.8801	ACH-000188	Drug_1255	0.9116	0.03146
0.9357	ACH-000189	Drug_1255	0.9178	-0.0179
0.9574	ACH-000190	Drug_1255	0.9243	-0.03311
0.8705	ACH-000191	Drug_1255	0.8681	-0.002412
0.9831	ACH-000200	Drug_1255	0.8999	-0.08316
0.92	ACH-000201	Drug_1255	0.8702	-0.04975
0.9257	ACH-000201	Drug_1255	0.8627	-0.06297
0.8848	ACH-000204	Drug_1255	0.924	0.03923
0.8786	ACH-000207	Drug_1255	0.9112	0.03255
0.8347	ACH-000210	Drug_1255	0.9262	0.09153
0.939	ACH-000211	Drug_1255	0.9158	-0.02323
0.9119	ACH-000212	Drug_1255	0.9327	0.02075
0.9406	ACH-000219	Drug_1255	0.9229	-0.01771
0.9472	ACH-000219	Drug_1255	0.9223	-0.02487
0.8488	ACH-000221	Drug_1255	0.8985	0.04968
0.904	ACH-000222	Drug_1255	0.9314	0.02737
1	ACH-000222	Drug_1255	0.9287	-0.07135
0.937	ACH-000223	Drug_1255	0.9235	-0.01346
0.9419	ACH-000223	Drug_1255	0.9104	-0.0315
0.9458	ACH-000226	Drug_1255	0.8551	-0.09074
0.8234	ACH-000227	Drug_1255	0.9288	0.1054
0.9209	ACH-000231	Drug_1255	0.9384	0.01753
0.9065	ACH-000232	Drug_1255	0.9217	0.01518
0.8993	ACH-000235	Drug_1255	0.9088	0.009538
0.8561	ACH-000236	Drug_1255	0.9263	0.07016
0.8593	ACH-000236	Drug_1255	0.9146	0.05526
0.8661	ACH-000238	Drug_1255	0.9098	0.04368
0.8906	ACH-000242	Drug_1255	0.9166	0.02599
1	ACH-000242	Drug_1255	0.9205	-0.07946
1	ACH-000243	Drug_1255	0.9333	-0.06667
0.7821	ACH-000244	Drug_1255	0.9212	0.1391
0.9764	ACH-000245	Drug_1255	0.9093	-0.06714
0.8714	ACH-000247	Drug_1255	0.9005	0.02906
0.9057	ACH-000248	Drug_1255	0.8957	-0.01002
0.9939	ACH-000249	Drug_1255	0.9274	-0.06652
0.9454	ACH-000250	Drug_1255	0.929	-0.01635
0.9329	ACH-000254	Drug_1255	0.9127	-0.02017
0.932	ACH-000257	Drug_1255	0.9084	-0.02365
0.8365	ACH-000258	Drug_1255	0.8928	0.05633
0.8716	ACH-000260	Drug_1255	0.9183	0.04667
0.9245	ACH-000260	Drug_1255	0.9158	-0.00871
0.8153	ACH-000264	Drug_1255	0.9363	0.121
