AUC	Sample	Drug1	PredictedAUC	AUCError
0.9877	ACH-000002	Drug_146	0.9504	-0.0373
0.9999	ACH-000004	Drug_146	0.9613	-0.03855
0.9655	ACH-000005	Drug_146	0.9342	-0.03133
0.9995	ACH-000007	Drug_146	0.9419	-0.05762
0.8694	ACH-000008	Drug_146	0.9667	0.09731
0.9722	ACH-000009	Drug_146	0.937	-0.03522
0.9999	ACH-000012	Drug_146	0.9397	-0.0602
0.9963	ACH-000013	Drug_146	0.962	-0.03425
0.9999	ACH-000014	Drug_146	0.9566	-0.04334
0.9576	ACH-000018	Drug_146	0.9429	-0.01474
0.9894	ACH-000019	Drug_146	0.9328	-0.05665
0.9992	ACH-000022	Drug_146	0.9266	-0.07262
0.8403	ACH-000023	Drug_146	0.955	0.1147
0.9678	ACH-000024	Drug_146	0.9053	-0.06251
0.9649	ACH-000027	Drug_146	0.9674	0.002535
1	ACH-000028	Drug_146	0.9352	-0.06484
0.9333	ACH-000032	Drug_146	0.9247	-0.008569
0.9998	ACH-000035	Drug_146	0.9341	-0.06567
0.9859	ACH-000038	Drug_146	0.953	-0.03293
0.9592	ACH-000039	Drug_146	0.9473	-0.01194
0.9999	ACH-000040	Drug_146	0.953	-0.04686
0.9892	ACH-000042	Drug_146	0.9747	-0.01446
0.9815	ACH-000046	Drug_146	0.9501	-0.03143
0.9662	ACH-000048	Drug_146	0.9456	-0.02057
0.9711	ACH-000051	Drug_146	0.9107	-0.06035
0.958	ACH-000052	Drug_146	0.8993	-0.0587
0.9755	ACH-000054	Drug_146	0.9483	-0.02724
0.9561	ACH-000055	Drug_146	0.922	-0.03405
0.827	ACH-000056	Drug_146	0.9565	0.1295
0.9997	ACH-000058	Drug_146	0.9364	-0.0633
0.9731	ACH-000059	Drug_146	0.9665	-0.006567
0.9702	ACH-000062	Drug_146	0.9405	-0.02974
0.9796	ACH-000066	Drug_146	0.9395	-0.04005
0.9997	ACH-000067	Drug_146	0.9511	-0.04861
0.9588	ACH-000068	Drug_146	0.9229	-0.03586
0.9603	ACH-000069	Drug_146	0.9118	-0.04847
0.9225	ACH-000070	Drug_146	0.8968	-0.02575
0.9986	ACH-000073	Drug_146	0.9373	-0.06125
0.9217	ACH-000074	Drug_146	0.8701	-0.05158
0.9916	ACH-000075	Drug_146	0.9705	-0.02106
0.9999	ACH-000086	Drug_146	0.9633	-0.03658
0.998	ACH-000090	Drug_146	0.9554	-0.04259
0.9811	ACH-000091	Drug_146	0.9635	-0.01761
