AUC	Sample	Drug1	PredictedAUC	AUCError
0.9915	ACH-000002	Drug_1038	0.9044	-0.08707
1	ACH-000004	Drug_1038	0.9559	-0.04407
0.9715	ACH-000005	Drug_1038	0.9219	-0.04962
0.862	ACH-000007	Drug_1038	0.9503	0.0883
0.9749	ACH-000008	Drug_1038	0.9083	-0.06663
0.7927	ACH-000009	Drug_1038	0.9171	0.1244
0.9679	ACH-000012	Drug_1038	0.9267	-0.04124
0.8881	ACH-000013	Drug_1038	0.9223	0.03416
0.983	ACH-000014	Drug_1038	0.9265	-0.05649
0.9418	ACH-000017	Drug_1038	0.8958	-0.04604
0.9079	ACH-000018	Drug_1038	0.9068	-0.00109
0.9813	ACH-000019	Drug_1038	0.9209	-0.06041
0.8809	ACH-000022	Drug_1038	0.9003	0.01937
0.9904	ACH-000023	Drug_1038	0.9169	-0.07346
0.9773	ACH-000027	Drug_1038	0.9244	-0.05287
0.9469	ACH-000028	Drug_1038	0.927	-0.01995
0.9439	ACH-000032	Drug_1038	0.9154	-0.02854
0.9273	ACH-000035	Drug_1038	0.9273	-1.6e-05
0.9878	ACH-000038	Drug_1038	0.9269	-0.06093
0.9828	ACH-000039	Drug_1038	0.9163	-0.06653
0.9986	ACH-000040	Drug_1038	0.9243	-0.07432
0.9727	ACH-000042	Drug_1038	0.9472	-0.0255
0.9498	ACH-000046	Drug_1038	0.9456	-0.004239
0.9231	ACH-000048	Drug_1038	0.8957	-0.02735
0.9293	ACH-000051	Drug_1038	0.8653	-0.06398
0.9524	ACH-000052	Drug_1038	0.8821	-0.07025
0.9023	ACH-000054	Drug_1038	0.8911	-0.01115
0.7314	ACH-000055	Drug_1038	0.8954	0.164
0.908	ACH-000058	Drug_1038	0.9252	0.01715
0.9314	ACH-000059	Drug_1038	0.9371	0.005736
0.9481	ACH-000060	Drug_1038	0.9028	-0.04534
0.9529	ACH-000062	Drug_1038	0.933	-0.01994
0.9641	ACH-000065	Drug_1038	0.9388	-0.0253
0.9113	ACH-000066	Drug_1038	0.893	-0.01825
0.9529	ACH-000067	Drug_1038	0.8994	-0.0535
0.9872	ACH-000068	Drug_1038	0.9682	-0.01898
0.9775	ACH-000069	Drug_1038	0.8805	-0.09697
0.967	ACH-000073	Drug_1038	0.933	-0.03402
0.8219	ACH-000074	Drug_1038	0.8927	0.07077
0.9889	ACH-000075	Drug_1038	0.9339	-0.05503
0.8474	ACH-000077	Drug_1038	0.8845	0.03706
0.9596	ACH-000081	Drug_1038	0.9388	-0.02085
0.9817	ACH-000082	Drug_1038	0.9198	-0.06193
0.9434	ACH-000086	Drug_1038	0.9369	-0.006456
0.8934	ACH-000090	Drug_1038	0.9209	0.02751
0.9576	ACH-000091	Drug_1038	0.9532	-0.004385
0.8488	ACH-000092	Drug_1038	0.886	0.03716
1	ACH-000093	Drug_1038	0.9362	-0.0638
0.9751	ACH-000094	Drug_1038	0.9189	-0.05618
0.9597	ACH-000096	Drug_1038	0.8591	-0.1006
0.9654	ACH-000097	Drug_1038	0.9285	-0.03692
0.8993	ACH-000098	Drug_1038	0.9193	0.01998
0.7405	ACH-000099	Drug_1038	0.9121	0.1716
0.9558	ACH-000102	Drug_1038	0.9471	-0.008726
0.8922	ACH-000106	Drug_1038	0.9168	0.02462
0.8108	ACH-000107	Drug_1038	0.9419	0.1311
0.9033	ACH-000112	Drug_1038	0.9138	0.01051
1	ACH-000113	Drug_1038	0.9233	-0.0767
0.8579	ACH-000114	Drug_1038	0.9197	0.06176
0.9672	ACH-000115	Drug_1038	0.9073	-0.05986
0.985	ACH-000116	Drug_1038	0.9245	-0.06053
0.9995	ACH-000116	Drug_1038	0.9446	-0.05494
0.8991	ACH-000117	Drug_1038	0.8938	-0.005349
0.9335	ACH-000118	Drug_1038	0.9361	0.002643
0.9532	ACH-000121	Drug_1038	0.9274	-0.0258
0.8644	ACH-000122	Drug_1038	0.9195	0.05507
0.957	ACH-000123	Drug_1038	0.873	-0.08401
0.9628	ACH-000124	Drug_1038	0.8995	-0.0633
0.9983	ACH-000126	Drug_1038	0.9184	-0.0799
0.8389	ACH-000129	Drug_1038	0.8954	0.05651
0.9448	ACH-000132	Drug_1038	0.9322	-0.01263
0.9154	ACH-000133	Drug_1038	0.9075	-0.007883
0.898	ACH-000135	Drug_1038	0.9084	0.01043
0.9824	ACH-000136	Drug_1038	0.9336	-0.04881
0.9853	ACH-000137	Drug_1038	0.9159	-0.06938
0.851	ACH-000138	Drug_1038	0.9526	0.1016
0.935	ACH-000139	Drug_1038	0.9237	-0.01125
0.8067	ACH-000140	Drug_1038	0.8808	0.07411
0.8929	ACH-000141	Drug_1038	0.935	0.0421
0.8292	ACH-000146	Drug_1038	0.9139	0.08472
0.8989	ACH-000147	Drug_1038	0.884	-0.0149
0.9119	ACH-000148	Drug_1038	0.9089	-0.003045
