AUC	Sample	Drug1	PredictedAUC	AUCError
0.755	ACH-000001	Drug_1444	0.9575	0.2025
0.7801	ACH-000002	Drug_1444	0.9039	0.1238
0.8143	ACH-000002	Drug_1444	0.8875	0.07316
0.7456	ACH-000004	Drug_1444	0.9054	0.1598
0.7971	ACH-000004	Drug_1444	0.9096	0.1125
0.7517	ACH-000005	Drug_1444	0.9005	0.1488
0.7352	ACH-000006	Drug_1444	0.8497	0.1145
0.7677	ACH-000006	Drug_1444	0.8349	0.06717
0.7428	ACH-000007	Drug_1444	0.9133	0.1705
0.7777	ACH-000007	Drug_1444	0.9186	0.1409
0.7303	ACH-000008	Drug_1444	0.9319	0.2016
0.8627	ACH-000008	Drug_1444	0.9254	0.06273
0.8205	ACH-000009	Drug_1444	0.8953	0.07485
0.8219	ACH-000009	Drug_1444	0.8539	0.03199
0.8431	ACH-000011	Drug_1444	0.8917	0.04862
0.78	ACH-000012	Drug_1444	0.8784	0.09839
0.7874	ACH-000012	Drug_1444	0.8517	0.06429
0.8069	ACH-000012	Drug_1444	0.8899	0.08303
0.8153	ACH-000013	Drug_1444	0.9382	0.1229
0.8116	ACH-000014	Drug_1444	0.8893	0.07773
0.7766	ACH-000017	Drug_1444	0.8466	0.06998
0.8524	ACH-000018	Drug_1444	0.9357	0.08332
0.7951	ACH-000019	Drug_1444	0.9051	0.11
0.8342	ACH-000019	Drug_1444	0.9275	0.09326
0.7882	ACH-000020	Drug_1444	0.8238	0.03564
0.8598	ACH-000022	Drug_1444	0.9057	0.04595
0.7395	ACH-000023	Drug_1444	0.9517	0.2122
0.8626	ACH-000023	Drug_1444	0.8921	0.02954
0.7289	ACH-000024	Drug_1444	0.875	0.1461
0.8218	ACH-000024	Drug_1444	0.8134	-0.008353
0.8348	ACH-000027	Drug_1444	0.9207	0.08594
0.7335	ACH-000032	Drug_1444	0.8534	0.1199
0.7738	ACH-000035	Drug_1444	0.903	0.1292
0.7866	ACH-000035	Drug_1444	0.8804	0.09378
0.7867	ACH-000038	Drug_1444	0.8844	0.09771
0.787	ACH-000038	Drug_1444	0.9039	0.1169
0.7458	ACH-000039	Drug_1444	0.8155	0.06968
0.7417	ACH-000040	Drug_1444	0.8789	0.1372
0.7523	ACH-000040	Drug_1444	0.895	0.1427
0.7997	ACH-000040	Drug_1444	0.8881	0.08841
0.7802	ACH-000042	Drug_1444	0.9608	0.1806
0.8654	ACH-000042	Drug_1444	0.9478	0.08236
0.7677	ACH-000046	Drug_1444	0.9029	0.1352
0.8416	ACH-000046	Drug_1444	0.9143	0.07267
0.7819	ACH-000048	Drug_1444	0.8906	0.1087
0.7996	ACH-000048	Drug_1444	0.8951	0.09545
0.6545	ACH-000050	Drug_1444	0.8751	0.2206
0.7608	ACH-000050	Drug_1444	0.827	0.06623
0.7786	ACH-000051	Drug_1444	0.8893	0.1107
0.69	ACH-000052	Drug_1444	0.847	0.157
0.7096	ACH-000052	Drug_1444	0.868	0.1584
0.7231	ACH-000052	Drug_1444	0.8277	0.1046
0.6889	ACH-000054	Drug_1444	0.8959	0.207
0.803	ACH-000054	Drug_1444	0.9072	0.1042
0.807	ACH-000055	Drug_1444	0.8423	0.03529
0.8184	ACH-000055	Drug_1444	0.828	0.009565
0.6269	ACH-000056	Drug_1444	0.8328	0.2059
0.7819	ACH-000058	Drug_1444	0.909	0.1271
0.8036	ACH-000058	Drug_1444	0.9279	0.1243
0.7493	ACH-000059	Drug_1444	0.8447	0.09544
0.7765	ACH-000060	Drug_1444	0.9047	0.1282
0.8054	ACH-000060	Drug_1444	0.9117	0.1063
0.7464	ACH-000061	Drug_1444	0.8041	0.05772
0.7479	ACH-000061	Drug_1444	0.7895	0.04159
0.786	ACH-000062	Drug_1444	0.9356	0.1496
0.7941	ACH-000062	Drug_1444	0.9445	0.1504
0.8949	ACH-000062	Drug_1444	0.962	0.06706
0.771	ACH-000065	Drug_1444	0.8996	0.1286
0.7808	ACH-000065	Drug_1444	0.9151	0.1343
0.7946	ACH-000065	Drug_1444	0.8787	0.08405
0.7711	ACH-000066	Drug_1444	0.889	0.1179
0.8336	ACH-000067	Drug_1444	0.9271	0.09353
0.8509	ACH-000067	Drug_1444	0.9362	0.08534
0.8364	ACH-000068	Drug_1444	0.9144	0.07801
0.7393	ACH-000069	Drug_1444	0.8254	0.08613
0.6917	ACH-000070	Drug_1444	0.8063	0.1146
0.7028	ACH-000070	Drug_1444	0.7613	0.05854
0.7044	ACH-000070	Drug_1444	0.8035	0.09909
0.7173	ACH-000070	Drug_1444	0.7747	0.05743
0.7479	ACH-000072	Drug_1444	0.9052	0.1573
0.7706	ACH-000073	Drug_1444	0.8365	0.06593
0.7832	ACH-000073	Drug_1444	0.8527	0.06951
0.7431	ACH-000074	Drug_1444	0.8557	0.1126
0.8155	ACH-000074	Drug_1444	0.8584	0.04289
0.7536	ACH-000075	Drug_1444	0.9666	0.213
0.7885	ACH-000075	Drug_1444	0.9365	0.148
0.9046	ACH-000075	Drug_1444	0.9283	0.02371
0.7117	ACH-000076	Drug_1444	0.8729	0.1612
0.7346	ACH-000078	Drug_1444	0.9101	0.1755
0.7808	ACH-000081	Drug_1444	0.8512	0.07035
0.8004	ACH-000081	Drug_1444	0.8264	0.02596
0.7864	ACH-000082	Drug_1444	0.9042	0.1178
0.7909	ACH-000082	Drug_1444	0.897	0.1061
0.9029	ACH-000086	Drug_1444	0.9387	0.03577
0.7514	ACH-000087	Drug_1444	0.8243	0.07293
0.8717	ACH-000087	Drug_1444	0.8128	-0.05886
0.7585	ACH-000090	Drug_1444	0.9105	0.152
0.9022	ACH-000090	Drug_1444	0.9169	0.01468
0.7713	ACH-000091	Drug_1444	0.9308	0.1595
0.8224	ACH-000091	Drug_1444	0.9229	0.1005
0.7707	ACH-000092	Drug_1444	0.9191	0.1484
