AUC	Sample	Drug1	PredictedAUC	AUCError
0.9745	ACH-000004	Drug_532	0.9514	-0.02311
0.8411	ACH-000007	Drug_532	0.9174	0.07627
0.9694	ACH-000011	Drug_532	0.9126	-0.05684
0.7557	ACH-000012	Drug_532	0.923	0.1673
0.9109	ACH-000013	Drug_532	0.9357	0.02482
0.9411	ACH-000019	Drug_532	0.9358	-0.005253
0.9753	ACH-000028	Drug_532	0.8998	-0.07547
0.9235	ACH-000032	Drug_532	0.93	0.006456
0.9252	ACH-000035	Drug_532	0.9403	0.01507
0.9364	ACH-000038	Drug_532	0.9212	-0.01517
0.9344	ACH-000050	Drug_532	0.9199	-0.01448
0.9941	ACH-000058	Drug_532	0.9248	-0.06932
0.9453	ACH-000068	Drug_532	0.9487	0.003371
0.905	ACH-000074	Drug_532	0.9011	-0.003854
0.988	ACH-000075	Drug_532	0.965	-0.02302
0.9057	ACH-000076	Drug_532	0.8924	-0.01335
0.9051	ACH-000078	Drug_532	0.9176	0.01245
0.937	ACH-000081	Drug_532	0.9162	-0.02077
0.935	ACH-000086	Drug_532	0.9817	0.04665
0.9289	ACH-000092	Drug_532	0.9249	-0.003957
0.9319	ACH-000093	Drug_532	0.9335	0.001569
0.9694	ACH-000094	Drug_532	0.9508	-0.01861
0.8698	ACH-000097	Drug_532	0.9221	0.05232
0.9388	ACH-000098	Drug_532	0.9387	-8.526e-05
0.9574	ACH-000105	Drug_532	0.9209	-0.03646
0.9174	ACH-000106	Drug_532	0.9617	0.04433
0.8997	ACH-000113	Drug_532	0.9597	0.05996
0.9514	ACH-000114	Drug_532	0.9404	-0.011
0.9346	ACH-000116	Drug_532	0.9326	-0.002008
0.961	ACH-000121	Drug_532	0.9543	-0.006696
0.8922	ACH-000122	Drug_532	0.9322	0.03996
0.9842	ACH-000136	Drug_532	0.9443	-0.03986
0.9921	ACH-000138	Drug_532	0.9549	-0.03723
0.9394	ACH-000141	Drug_532	0.9477	0.008328
0.9503	ACH-000142	Drug_532	0.9339	-0.01642
0.9782	ACH-000153	Drug_532	0.9579	-0.0203
0.9687	ACH-000156	Drug_532	0.9367	-0.03203
0.9691	ACH-000159	Drug_532	0.9369	-0.03225
0.9632	ACH-000168	Drug_532	0.9391	-0.0241
0.8783	ACH-000176	Drug_532	0.9492	0.07088
0.9753	ACH-000183	Drug_532	0.9179	-0.05738
0.9063	ACH-000188	Drug_532	0.8997	-0.006633
0.9845	ACH-000191	Drug_532	0.9557	-0.0288
0.9281	ACH-000197	Drug_532	0.9172	-0.01093
0.9628	ACH-000200	Drug_532	0.9715	0.008682
0.9391	ACH-000205	Drug_532	0.9636	0.02446
0.9024	ACH-000207	Drug_532	0.9525	0.05014
0.8784	ACH-000209	Drug_532	0.8893	0.01091
0.9277	ACH-000211	Drug_532	0.9056	-0.02207
0.9794	ACH-000212	Drug_532	0.9411	-0.03832
0.9262	ACH-000218	Drug_532	0.9323	0.006098
0.9786	ACH-000219	Drug_532	0.9218	-0.05681
0.8863	ACH-000221	Drug_532	0.9004	0.0141
0.926	ACH-000223	Drug_532	0.9383	0.01234
0.9609	ACH-000225	Drug_532	0.9579	-0.002959
0.9444	ACH-000231	Drug_532	0.9474	0.002987
0.8584	ACH-000241	Drug_532	0.9286	0.07021
0.9651	ACH-000242	Drug_532	0.9301	-0.03503
0.8419	ACH-000247	Drug_532	0.9402	0.09833
0.93	ACH-000249	Drug_532	0.9446	0.01464
0.9724	ACH-000250	Drug_532	0.9358	-0.03663
0.8823	ACH-000253	Drug_532	0.9793	0.097
0.9318	ACH-000261	Drug_532	0.9053	-0.02652
0.9611	ACH-000264	Drug_532	0.94	-0.02107
0.9384	ACH-000266	Drug_532	0.9223	-0.01608
0.875	ACH-000267	Drug_532	0.9411	0.06608
0.9347	ACH-000271	Drug_532	0.9121	-0.02258
0.8857	ACH-000274	Drug_532	0.9396	0.05391
0.9429	ACH-000280	Drug_532	0.9177	-0.02521
0.8773	ACH-000287	Drug_532	0.9026	0.02535
0.9467	ACH-000294	Drug_532	0.9363	-0.01039
0.9317	ACH-000295	Drug_532	0.8953	-0.03641
0.9471	ACH-000296	Drug_532	0.9591	0.01197
0.9518	ACH-000297	Drug_532	0.951	-0.0008491
0.9459	ACH-000301	Drug_532	0.9007	-0.04518
0.9368	ACH-000302	Drug_532	0.9177	-0.01911
0.9386	ACH-000303	Drug_532	0.9124	-0.02615
0.9596	ACH-000311	Drug_532	0.9501	-0.009498
0.868	ACH-000316	Drug_532	0.9036	0.0356
0.9059	ACH-000318	Drug_532	0.9327	0.02684
0.9288	ACH-000321	Drug_532	0.9289	0.0001074
0.9513	ACH-000324	Drug_532	0.9657	0.01443
0.9075	ACH-000325	Drug_532	0.9366	0.02909
0.9452	ACH-000326	Drug_532	0.9375	-0.007669
0.9486	ACH-000332	Drug_532	0.957	0.008384
