AUC	Sample	Drug1	PredictedAUC	AUCError
0.9368	ACH-000002	Drug_399	0.9016	-0.03522
0.8936	ACH-000004	Drug_399	0.8384	-0.05517
0.8739	ACH-000005	Drug_399	0.8538	-0.02011
0.8957	ACH-000006	Drug_399	0.8513	-0.04441
0.966	ACH-000007	Drug_399	0.9288	-0.03717
0.9904	ACH-000008	Drug_399	0.967	-0.02345
0.8987	ACH-000009	Drug_399	0.9277	0.02902
0.9485	ACH-000012	Drug_399	0.9233	-0.02519
0.9954	ACH-000013	Drug_399	0.9428	-0.05263
0.9555	ACH-000014	Drug_399	0.9546	-0.0008569
0.8721	ACH-000017	Drug_399	0.9086	0.03649
0.9233	ACH-000018	Drug_399	0.958	0.03473
0.9354	ACH-000019	Drug_399	0.9343	-0.001056
0.974	ACH-000022	Drug_399	0.932	-0.04202
0.9977	ACH-000023	Drug_399	0.9586	-0.03914
0.7565	ACH-000024	Drug_399	0.8444	0.0879
0.9903	ACH-000027	Drug_399	0.9691	-0.02124
0.9461	ACH-000028	Drug_399	0.9651	0.01896
0.8323	ACH-000032	Drug_399	0.9042	0.0719
0.9254	ACH-000035	Drug_399	0.9483	0.02293
0.8958	ACH-000039	Drug_399	0.9009	0.005084
0.9632	ACH-000040	Drug_399	0.966	0.002767
0.9775	ACH-000042	Drug_399	0.9718	-0.005707
0.9589	ACH-000046	Drug_399	0.9476	-0.01126
0.9356	ACH-000048	Drug_399	0.9093	-0.02633
0.8537	ACH-000050	Drug_399	0.8738	0.0201
0.9175	ACH-000051	Drug_399	0.8956	-0.02194
0.9291	ACH-000052	Drug_399	0.9263	-0.002813
0.9312	ACH-000054	Drug_399	0.9184	-0.01284
0.9568	ACH-000055	Drug_399	0.8669	-0.08988
0.9245	ACH-000058	Drug_399	0.9459	0.02145
0.8642	ACH-000059	Drug_399	0.8204	-0.04384
0.955	ACH-000060	Drug_399	0.941	-0.01399
0.913	ACH-000061	Drug_399	0.8375	-0.07546
0.969	ACH-000062	Drug_399	0.9399	-0.0291
0.8795	ACH-000065	Drug_399	0.8877	0.008163
0.9844	ACH-000066	Drug_399	0.9507	-0.0337
0.9454	ACH-000067	Drug_399	0.9347	-0.01073
0.9978	ACH-000068	Drug_399	0.927	-0.07083
0.9006	ACH-000069	Drug_399	0.875	-0.02555
0.8283	ACH-000070	Drug_399	0.7741	-0.05419
0.9499	ACH-000073	Drug_399	0.848	-0.1019
0.9098	ACH-000074	Drug_399	0.8592	-0.05059
0.9897	ACH-000075	Drug_399	0.9459	-0.04379
