AUC	Sample	Drug1	PredictedAUC	AUCError
0.8603	ACH-000002	Drug_1390	0.7574	-0.1029
0.8587	ACH-000004	Drug_1390	0.7306	-0.1281
0.8671	ACH-000005	Drug_1390	0.7569	-0.1102
0.8147	ACH-000006	Drug_1390	0.7149	-0.09985
0.8686	ACH-000007	Drug_1390	0.7908	-0.07781
0.8761	ACH-000008	Drug_1390	0.8205	-0.05559
0.9115	ACH-000009	Drug_1390	0.8424	-0.06906
0.8942	ACH-000011	Drug_1390	0.7551	-0.1391
0.8585	ACH-000012	Drug_1390	0.763	-0.09552
0.9141	ACH-000013	Drug_1390	0.7488	-0.1653
0.8661	ACH-000014	Drug_1390	0.8077	-0.05844
0.8733	ACH-000017	Drug_1390	0.7607	-0.1126
0.9024	ACH-000018	Drug_1390	0.8283	-0.07411
0.911	ACH-000019	Drug_1390	0.8667	-0.04428
0.9284	ACH-000022	Drug_1390	0.8154	-0.113
0.9329	ACH-000023	Drug_1390	0.8573	-0.07558
0.7938	ACH-000024	Drug_1390	0.7384	-0.05536
0.9185	ACH-000027	Drug_1390	0.8446	-0.07387
0.9395	ACH-000028	Drug_1390	0.8818	-0.0577
0.7812	ACH-000032	Drug_1390	0.7997	0.01853
0.8642	ACH-000035	Drug_1390	0.7639	-0.1003
0.8485	ACH-000038	Drug_1390	0.7794	-0.06908
0.8003	ACH-000039	Drug_1390	0.6625	-0.1378
0.8529	ACH-000040	Drug_1390	0.8606	0.007696
0.9237	ACH-000042	Drug_1390	0.8934	-0.03031
0.9389	ACH-000046	Drug_1390	0.8397	-0.0992
0.8787	ACH-000048	Drug_1390	0.7617	-0.117
0.7743	ACH-000050	Drug_1390	0.756	-0.01826
0.8494	ACH-000051	Drug_1390	0.7659	-0.08351
0.7615	ACH-000052	Drug_1390	0.6918	-0.0697
0.9289	ACH-000054	Drug_1390	0.6734	-0.2555
0.8543	ACH-000055	Drug_1390	0.7713	-0.08303
0.8886	ACH-000056	Drug_1390	0.7026	-0.186
0.896	ACH-000058	Drug_1390	0.7684	-0.1276
0.8496	ACH-000059	Drug_1390	0.6772	-0.1724
0.8737	ACH-000060	Drug_1390	0.8046	-0.06909
0.8338	ACH-000062	Drug_1390	0.7824	-0.05143
