AUC	Sample	Drug1	PredictedAUC	AUCError
0.9897	ACH-000002	Drug_449	0.5853	-0.4044
0.4287	ACH-000005	Drug_449	0.6052	0.1765
0.1655	ACH-000007	Drug_449	0.6156	0.4501
0.6396	ACH-000009	Drug_449	0.7552	0.1156
0.5639	ACH-000011	Drug_449	0.6487	0.08477
0.6088	ACH-000012	Drug_449	0.6963	0.08753
0.5534	ACH-000013	Drug_449	0.7405	0.1871
0.6514	ACH-000014	Drug_449	0.649	-0.002437
0.4192	ACH-000017	Drug_449	0.69	0.2708
0.9873	ACH-000018	Drug_449	0.6859	-0.3014
0.661	ACH-000022	Drug_449	0.723	0.062
0.999	ACH-000023	Drug_449	0.684	-0.315
0.6586	ACH-000024	Drug_449	0.5515	-0.1071
0.954	ACH-000027	Drug_449	0.776	-0.178
0.9435	ACH-000028	Drug_449	0.5259	-0.4176
0.9365	ACH-000032	Drug_449	0.5567	-0.3798
0.8105	ACH-000035	Drug_449	0.7593	-0.05123
0.9525	ACH-000040	Drug_449	0.6662	-0.2863
0.3455	ACH-000041	Drug_449	0.6709	0.3254
0.8424	ACH-000042	Drug_449	0.7744	-0.06798
0.5838	ACH-000046	Drug_449	0.6756	0.09181
0.7519	ACH-000048	Drug_449	0.6112	-0.1407
0.5549	ACH-000050	Drug_449	0.5295	-0.02542
0.9343	ACH-000051	Drug_449	0.489	-0.4453
0.5246	ACH-000052	Drug_449	0.6091	0.08447
0.67	ACH-000054	Drug_449	0.666	-0.004032
0.6354	ACH-000055	Drug_449	0.57	-0.06537
0.8016	ACH-000058	Drug_449	0.6963	-0.1053
0.9681	ACH-000059	Drug_449	0.4861	-0.482
0.7569	ACH-000060	Drug_449	0.7496	-0.007281
0.8401	ACH-000062	Drug_449	0.6968	-0.1433
0.7977	ACH-000065	Drug_449	0.7985	0.0007561
0.7228	ACH-000066	Drug_449	0.7509	0.02807
0.8278	ACH-000067	Drug_449	0.6983	-0.1295
0.9676	ACH-000068	Drug_449	0.9118	-0.05577
0.834	ACH-000069	Drug_449	0.5455	-0.2885
0.9228	ACH-000070	Drug_449	0.4466	-0.4762
0.466	ACH-000073	Drug_449	0.6009	0.1349
0.6837	ACH-000074	Drug_449	0.7753	0.09164
0.9724	ACH-000075	Drug_449	0.6946	-0.2778
0.6887	ACH-000077	Drug_449	0.6005	-0.08821
0.7577	ACH-000080	Drug_449	0.4899	-0.2678
0.9236	ACH-000081	Drug_449	0.6077	-0.3159
0.9512	ACH-000082	Drug_449	0.7188	-0.2324
0.9978	ACH-000086	Drug_449	0.8037	-0.1941
0.2514	ACH-000087	Drug_449	0.5555	0.3041
0.8657	ACH-000090	Drug_449	0.7036	-0.1621
0.7313	ACH-000091	Drug_449	0.7037	-0.02763
0.9033	ACH-000092	Drug_449	0.821	-0.08232
0.6466	ACH-000093	Drug_449	0.7683	0.1217
0.6438	ACH-000094	Drug_449	0.7735	0.1297
0.9056	ACH-000096	Drug_449	0.5297	-0.3759
0.9681	ACH-000098	Drug_449	0.6864	-0.2817
0.9052	ACH-000102	Drug_449	0.7503	-0.1549
0.7589	ACH-000106	Drug_449	0.5325	-0.2264
0.6914	ACH-000107	Drug_449	0.7541	0.06274
0.5205	ACH-000110	Drug_449	0.5639	0.04339
0.9612	ACH-000112	Drug_449	0.4339	-0.5273
0.9056	ACH-000113	Drug_449	0.4955	-0.4101
0.7248	ACH-000114	Drug_449	0.7675	0.04272
0.5097	ACH-000115	Drug_449	0.7284	0.2187
0.7685	ACH-000116	Drug_449	0.7719	0.003407
0.7905	ACH-000116	Drug_449	0.6823	-0.1082
0.6289	ACH-000118	Drug_449	0.7457	0.1168
0.7362	ACH-000120	Drug_449	0.7391	0.002881
0.7717	ACH-000121	Drug_449	0.7425	-0.02918
0.9011	ACH-000123	Drug_449	0.5773	-0.3238
0.8197	ACH-000124	Drug_449	0.6239	-0.1958
0.9366	ACH-000126	Drug_449	0.8127	-0.1239
0.4862	ACH-000129	Drug_449	0.6276	0.1414
0.8377	ACH-000132	Drug_449	0.7506	-0.0871
0.8953	ACH-000133	Drug_449	0.6812	-0.2141
0.9351	ACH-000135	Drug_449	0.6732	-0.2619
0.6806	ACH-000138	Drug_449	0.7161	0.03547
0.6531	ACH-000139	Drug_449	0.6294	-0.02375
0.7672	ACH-000140	Drug_449	0.6336	-0.1336
0.5943	ACH-000141	Drug_449	0.7411	0.1468
0.7613	ACH-000142	Drug_449	0.6831	-0.07821
0.8402	ACH-000146	Drug_449	0.6374	-0.2028
0.7218	ACH-000147	Drug_449	0.7626	0.04077
0.9362	ACH-000148	Drug_449	0.7018	-0.2344
0.7024	ACH-000149	Drug_449	0.6057	-0.09672
0.7551	ACH-000150	Drug_449	0.7737	0.01857
0.9411	ACH-000151	Drug_449	0.4826	-0.4585
0.8919	ACH-000152	Drug_449	0.7761	-0.1158
0.8346	ACH-000153	Drug_449	0.7371	-0.09753
0.9654	ACH-000154	Drug_449	0.7692	-0.1962
0.9539	ACH-000155	Drug_449	0.7087	-0.2452
0.6293	ACH-000158	Drug_449	0.5411	-0.08823
0.9599	ACH-000159	Drug_449	0.808	-0.1519
0.7447	ACH-000161	Drug_449	0.6787	-0.06601
0.9063	ACH-000162	Drug_449	0.4955	-0.4108
0.707	ACH-000163	Drug_449	0.4853	-0.2217
0.7923	ACH-000168	Drug_449	0.5521	-0.2402
