AUC	Sample	Drug1	PredictedAUC	AUCError
0.9056	ACH-000001	Drug_953	0.9161	0.0105
0.7181	ACH-000002	Drug_953	0.8461	0.128
0.8177	ACH-000002	Drug_953	0.8176	-0.0001282
0.8388	ACH-000002	Drug_953	0.8076	-0.03118
0.8999	ACH-000004	Drug_953	0.7908	-0.1091
0.935	ACH-000004	Drug_953	0.7805	-0.1545
0.8567	ACH-000005	Drug_953	0.8083	-0.04835
0.7259	ACH-000006	Drug_953	0.7691	0.04322
0.7801	ACH-000006	Drug_953	0.8145	0.0344
0.7897	ACH-000007	Drug_953	0.8557	0.06602
0.8663	ACH-000007	Drug_953	0.8639	-0.002416
0.9928	ACH-000007	Drug_953	0.8377	-0.1551
0.7292	ACH-000008	Drug_953	0.8608	0.1316
0.7853	ACH-000008	Drug_953	0.8976	0.1123
0.7901	ACH-000008	Drug_953	0.871	0.08094
0.9265	ACH-000009	Drug_953	0.8324	-0.09412
0.9427	ACH-000009	Drug_953	0.8813	-0.06141
0.8607	ACH-000011	Drug_953	0.8326	-0.02806
0.9245	ACH-000012	Drug_953	0.8679	-0.05663
0.9343	ACH-000012	Drug_953	0.8494	-0.08489
0.9136	ACH-000013	Drug_953	0.8669	-0.04666
0.8969	ACH-000014	Drug_953	0.8794	-0.01754
0.9458	ACH-000017	Drug_953	0.8103	-0.1355
0.8788	ACH-000018	Drug_953	0.8779	-0.0008698
0.7265	ACH-000019	Drug_953	0.909	0.1825
0.8306	ACH-000019	Drug_953	0.9031	0.07251
0.9204	ACH-000019	Drug_953	0.9016	-0.01884
0.9633	ACH-000020	Drug_953	0.7845	-0.1788
0.9304	ACH-000022	Drug_953	0.8454	-0.08504
0.7284	ACH-000023	Drug_953	0.8625	0.1341
0.8278	ACH-000023	Drug_953	0.9102	0.08244
0.7136	ACH-000024	Drug_953	0.7988	0.08524
0.7258	ACH-000024	Drug_953	0.7604	0.0346
0.7889	ACH-000024	Drug_953	0.7414	-0.0475
0.8501	ACH-000027	Drug_953	0.8894	0.03926
0.8341	ACH-000032	Drug_953	0.8225	-0.01165
0.8777	ACH-000035	Drug_953	0.8562	-0.02147
0.9737	ACH-000035	Drug_953	0.8643	-0.1094
0.7594	ACH-000038	Drug_953	0.8442	0.08483
0.8842	ACH-000038	Drug_953	0.8608	-0.02342
0.7943	ACH-000039	Drug_953	0.7365	-0.05777
0.83	ACH-000040	Drug_953	0.9144	0.08442
0.9333	ACH-000040	Drug_953	0.8973	-0.03596
0.9347	ACH-000042	Drug_953	0.9062	-0.02851
0.9805	ACH-000042	Drug_953	0.912	-0.06853
0.9304	ACH-000046	Drug_953	0.9052	-0.02518
0.9401	ACH-000046	Drug_953	0.8947	-0.04536
0.8247	ACH-000048	Drug_953	0.822	-0.002652
0.834	ACH-000048	Drug_953	0.7835	-0.05045
0.891	ACH-000048	Drug_953	0.8015	-0.08947
0.9105	ACH-000050	Drug_953	0.7803	-0.1302
0.9702	ACH-000050	Drug_953	0.8218	-0.1484
0.8749	ACH-000051	Drug_953	0.8552	-0.01972
0.7745	ACH-000052	Drug_953	0.8111	0.03664
0.8014	ACH-000052	Drug_953	0.7731	-0.02832
0.7666	ACH-000054	Drug_953	0.8441	0.07747
0.8826	ACH-000054	Drug_953	0.8704	-0.01225
0.768	ACH-000055	Drug_953	0.8805	0.1125
0.8207	ACH-000055	Drug_953	0.894	0.07325
0.914	ACH-000055	Drug_953	0.8922	-0.02182
0.8238	ACH-000056	Drug_953	0.7449	-0.07885
0.8572	ACH-000056	Drug_953	0.7075	-0.1497
0.6851	ACH-000058	Drug_953	0.85	0.1649
0.8495	ACH-000058	Drug_953	0.85	0.0005115
0.6344	ACH-000059	Drug_953	0.7777	0.1433
0.6749	ACH-000059	Drug_953	0.7297	0.05476
0.7297	ACH-000059	Drug_953	0.7745	0.04483
