AUC	Sample	Drug1	PredictedAUC	AUCError
0.8085	ACH-000001	Drug_93	0.7803	-0.02821
0.7685	ACH-000002	Drug_93	0.8194	0.05085
0.7948	ACH-000004	Drug_93	0.7635	-0.0313
0.7891	ACH-000006	Drug_93	0.7918	0.002684
0.8692	ACH-000007	Drug_93	0.8116	-0.05761
0.7708	ACH-000008	Drug_93	0.6912	-0.07956
0.7877	ACH-000008	Drug_93	0.7218	-0.06588
0.8384	ACH-000009	Drug_93	0.8348	-0.003551
0.8765	ACH-000009	Drug_93	0.835	-0.04152
0.7153	ACH-000012	Drug_93	0.8216	0.1063
0.7533	ACH-000019	Drug_93	0.7603	0.006977
0.6934	ACH-000023	Drug_93	0.755	0.0616
0.8864	ACH-000024	Drug_93	0.8164	-0.07003
0.8589	ACH-000038	Drug_93	0.8601	0.00124
0.8955	ACH-000040	Drug_93	0.8573	-0.03825
0.825	ACH-000042	Drug_93	0.799	-0.02602
0.7948	ACH-000046	Drug_93	0.8028	0.007959
0.7219	ACH-000048	Drug_93	0.7357	0.01381
0.7477	ACH-000052	Drug_93	0.7936	0.04586
0.6697	ACH-000054	Drug_93	0.7377	0.068
0.775	ACH-000055	Drug_93	0.8099	0.03494
0.8075	ACH-000056	Drug_93	0.8293	0.0218
0.7289	ACH-000058	Drug_93	0.8858	0.1569
0.7383	ACH-000059	Drug_93	0.8308	0.09245
0.7934	ACH-000060	Drug_93	0.8002	0.00683
0.8574	ACH-000061	Drug_93	0.8189	-0.03853
0.6968	ACH-000062	Drug_93	0.7826	0.08581
0.8185	ACH-000065	Drug_93	0.7969	-0.02156
0.8329	ACH-000067	Drug_93	0.824	-0.008856
0.8114	ACH-000070	Drug_93	0.8188	0.007437
0.8665	ACH-000072	Drug_93	0.8446	-0.0219
0.8583	ACH-000073	Drug_93	0.8366	-0.02166
0.8228	ACH-000074	Drug_93	0.8498	0.02699
0.8887	ACH-000075	Drug_93	0.8198	-0.06893
0.8187	ACH-000078	Drug_93	0.8798	0.06115
0.864	ACH-000078	Drug_93	0.8198	-0.04423
0.9107	ACH-000078	Drug_93	0.8381	-0.07256
0.8002	ACH-000081	Drug_93	0.7866	-0.01363
0.8681	ACH-000082	Drug_93	0.845	-0.02314
0.7749	ACH-000087	Drug_93	0.8346	0.05974
0.8143	ACH-000090	Drug_93	0.7662	-0.04811
0.8994	ACH-000092	Drug_93	0.8151	-0.08428
0.8207	ACH-000094	Drug_93	0.7751	-0.04562
0.6708	ACH-000096	Drug_93	0.7712	0.1004
0.7972	ACH-000098	Drug_93	0.7926	-0.004619
0.8395	ACH-000099	Drug_93	0.9	0.06053
0.8535	ACH-000102	Drug_93	0.8329	-0.02058
0.9248	ACH-000103	Drug_93	0.7838	-0.141
0.7964	ACH-000104	Drug_93	0.8293	0.03286
0.7488	ACH-000105	Drug_93	0.8499	0.1011
0.9221	ACH-000106	Drug_93	0.8243	-0.09777
0.8387	ACH-000111	Drug_93	0.8282	-0.01051
0.7643	ACH-000112	Drug_93	0.7803	0.01598
0.7384	ACH-000113	Drug_93	0.812	0.0736
0.9103	ACH-000114	Drug_93	0.7773	-0.133
0.912	ACH-000115	Drug_93	0.8633	-0.04868
0.8335	ACH-000116	Drug_93	0.843	0.009545
0.5867	ACH-000117	Drug_93	0.7931	0.2064
0.8518	ACH-000118	Drug_93	0.7811	-0.07074
0.7044	ACH-000120	Drug_93	0.8094	0.105
0.7401	ACH-000121	Drug_93	0.8016	0.06148
0.8571	ACH-000124	Drug_93	0.8381	-0.01898
0.7351	ACH-000135	Drug_93	0.7979	0.06277
0.9219	ACH-000136	Drug_93	0.8916	-0.03026
0.768	ACH-000137	Drug_93	0.7112	-0.05678
0.7954	ACH-000138	Drug_93	0.7923	-0.003067
0.8232	ACH-000139	Drug_93	0.8146	-0.008566
0.8894	ACH-000142	Drug_93	0.7962	-0.09316
0.8682	ACH-000144	Drug_93	0.8241	-0.04413
0.8583	ACH-000146	Drug_93	0.8268	-0.03152
0.8531	ACH-000147	Drug_93	0.8751	0.02196
0.8326	ACH-000148	Drug_93	0.7859	-0.04666
0.6698	ACH-000149	Drug_93	0.7962	0.1264
0.8281	ACH-000151	Drug_93	0.8176	-0.0105
0.6727	ACH-000153	Drug_93	0.8549	0.1822
0.7953	ACH-000155	Drug_93	0.8349	0.03965
0.8373	ACH-000157	Drug_93	0.793	-0.04435
0.7941	ACH-000159	Drug_93	0.8249	0.03083
0.7938	ACH-000161	Drug_93	0.8016	0.00779
0.7986	ACH-000161	Drug_93	0.8271	0.0285
0.7892	ACH-000168	Drug_93	0.8348	0.04557
0.7926	ACH-000169	Drug_93	0.7737	-0.01887
0.6778	ACH-000171	Drug_93	0.7913	0.1135
0.8293	ACH-000171	Drug_93	0.8134	-0.01587
0.7281	ACH-000174	Drug_93	0.7588	0.03073
