AUC	Sample	Drug1	PredictedAUC	AUCError
0.5972	ACH-000001	Drug_1327	0.9344	0.3372
0.7789	ACH-000001	Drug_1327	0.9253	0.1464
0.6188	ACH-000002	Drug_1327	0.8687	0.2499
0.6832	ACH-000002	Drug_1327	0.8708	0.1876
0.859	ACH-000002	Drug_1327	0.8675	0.008518
0.5474	ACH-000004	Drug_1327	0.8785	0.3311
0.621	ACH-000004	Drug_1327	0.91	0.289
0.8039	ACH-000004	Drug_1327	0.9021	0.09819
0.5157	ACH-000005	Drug_1327	0.8934	0.3777
0.6165	ACH-000006	Drug_1327	0.8664	0.2499
0.6326	ACH-000006	Drug_1327	0.8604	0.2278
0.6132	ACH-000007	Drug_1327	0.9095	0.2963
0.755	ACH-000007	Drug_1327	0.9045	0.1495
0.8351	ACH-000007	Drug_1327	0.9139	0.07876
0.872	ACH-000007	Drug_1327	0.9079	0.03592
0.3835	ACH-000008	Drug_1327	0.9242	0.5407
0.3836	ACH-000008	Drug_1327	0.9058	0.5222
0.6254	ACH-000008	Drug_1327	0.9018	0.2764
0.6846	ACH-000008	Drug_1327	0.9228	0.2382
0.6279	ACH-000009	Drug_1327	0.9316	0.3037
0.7009	ACH-000009	Drug_1327	0.8846	0.1837
0.7265	ACH-000009	Drug_1327	0.932	0.2055
0.7519	ACH-000009	Drug_1327	0.9186	0.1667
0.6954	ACH-000011	Drug_1327	0.8848	0.1894
0.5575	ACH-000012	Drug_1327	0.9104	0.3529
0.6457	ACH-000012	Drug_1327	0.9125	0.2668
0.7884	ACH-000012	Drug_1327	0.9012	0.1128
0.636	ACH-000013	Drug_1327	0.896	0.26
0.5735	ACH-000014	Drug_1327	0.8925	0.319
0.6601	ACH-000018	Drug_1327	0.9175	0.2574
0.139	ACH-000019	Drug_1327	0.9152	0.7762
0.7174	ACH-000019	Drug_1327	0.914	0.1966
0.8111	ACH-000019	Drug_1327	0.9085	0.09742
0.6882	ACH-000020	Drug_1327	0.8849	0.1967
0.6348	ACH-000022	Drug_1327	0.9136	0.2788
0.5731	ACH-000023	Drug_1327	0.9105	0.3374
0.7675	ACH-000023	Drug_1327	0.92	0.1525
0.8329	ACH-000023	Drug_1327	0.8974	0.06446
0.5214	ACH-000024	Drug_1327	0.8852	0.3638
